rahatlattı	rahatla+Verb^DB+Verb+Caus+Pos+Past+A3sg
değerlendirmeli	değer+Noun+A3sg+Pnon+Nom^DB+Verb+Acquire^DB+Verb+Caus+Pos+Neces+A3sg
belirtilerek	belir+Verb^DB+Verb+Caus^DB+Verb+Pass+Pos^DB+Adverb+ByDoingSo
alınmasının	alın+Verb+Pos^DB+Noun+Inf2+A3sg+P3sg+Gen
kaydedildi	kaydet+Verb^DB+Verb+Pass+Pos+Past+A3sg
bağlatmaya	bağla+Verb^DB+Verb+Caus+Pos^DB+Noun+Inf2+A3sg+Pnon+Dat
yaygınlaştığı	yaygın+Adj^DB+Verb+Become+Pos^DB+Adj+PastPart+P3sg
zenginleşmesi	zengin+Adj^DB+Verb+Become+Pos^DB+Noun+Inf2+A3sg+P3sg+Nom
katılmadan	kat+Verb^DB+Verb+Pass+Pos^DB+Noun+Inf2+A3sg+Pnon+Abl
çektirir	çek+Verb^DB+Verb+Caus+Pos+Aor+A3sg
gideceği	git+Verb+Pos^DB+Noun+FutPart+A3sg+P3sg+Nom
benzeyecek	benze+Verb+Pos^DB+Adj+FutPart+Pnon
katlandığını	katla+Verb^DB+Verb+Pass+Pos^DB+Noun+PastPart+A3sg+P3sg+Acc
bağlamaktan	bağla+Verb+Pos^DB+Noun+Inf1+A3sg+Pnon+Abl
sıkılan	sıkıl+Verb+Pos^DB+Adj+PresPart
girememesi	gir+Verb^DB+Verb+Able+Neg^DB+Noun+Inf2+A3sg+P3sg+Nom
yaptırdıkları	yap+Verb^DB+Verb+Caus+Pos^DB+Adj+PastPart+P3pl
gidememekten	git+Verb^DB+Verb+Able+Neg^DB+Noun+Inf1+A3sg+Pnon+Abl
yakınıyorlardı	yakın+Verb+Pos+Prog1+A3pl+Past
iliştirilen	iliş+Verb^DB+Verb+Caus^DB+Verb+Pass+Pos^DB+Adj+PresPart
sokulan	sok+Verb^DB+Verb+Pass+Pos^DB+Adj+PresPart
bağlamayı	bağla+Verb+Pos^DB+Noun+Inf2+A3sg+Pnon+Acc
tasarlamaya	tasarla+Verb+Pos^DB+Noun+Inf2+A3sg+Pnon+Dat
sundular	sun+Verb+Pos+Past+A3pl
bağlatırken	bağla+Verb^DB+Verb+Caus+Pos+Aor^DB+Adverb+While
yakışanı	yakış+Verb+Pos^DB+Adj+PresPart^DB+Noun+Zero+A3sg+Pnon+Acc
süslemeler	süsle+Verb+Pos^DB+Noun+Inf2+A3pl+Pnon+Nom
uygulanabilen	uygula+Verb^DB+Verb+Pass+Pos^DB+Verb+Able^DB+Adj+PresPart
seçilirse	seç+Verb^DB+Verb+Pass+Pos+Aor+Cond+A3sg
seçiyor	seç+Verb+Pos+Prog1+A3sg
bağlamalar	bağla+Verb+Pos^DB+Noun+Inf2+A3pl+Pnon+Nom
edilenler	et+Verb^DB+Verb+Pass+Pos^DB+Adj+PresPart^DB+Noun+Zero+A3pl+Pnon+Nom
geçirilerek	geç+Verb^DB+Verb+Caus^DB+Verb+Pass+Pos^DB+Adverb+ByDoingSo
açmıyor	aç+Verb+Neg+Prog1+A3sg
kullanabiliyor	kullan+Verb+Pos^DB+Verb+Able+Prog1+A3sg
katlanarak	katlan+Verb+Pos^DB+Adverb+ByDoingSo
dikilerek	dik+Verb^DB+Verb+Pass+Pos^DB+Adverb+ByDoingSo
sağlamlaştırılıyor	sağlam+Adj^DB+Verb+Become^DB+Verb+Caus^DB+Verb+Pass+Pos+Prog1+A3sg
bağlarken	bağla+Verb+Pos+Aor^DB+Adverb+While
kullanılabiliyor	kullan+Verb^DB+Verb+Pass+Pos^DB+Verb+Able+Prog1+A3sg
gözükmesini	gözük+Verb+Pos^DB+Noun+Inf2+A3sg+P3sg+Acc
tutturuluyor	tut+Verb^DB+Verb+Caus^DB+Verb+Pass+Pos+Prog1+A3sg
gözükmemesi	gözük+Verb+Neg^DB+Noun+Inf2+A3sg+P3sg+Nom
bağlanmadan	bağla+Verb^DB+Verb+Pass+Pos^DB+Noun+Inf2+A3sg+Pnon+Abl
takılması	tak+Verb^DB+Verb+Pass+Pos^DB+Noun+Inf2+A3sg+P3sg+Nom
katlama	katla+Verb+Pos^DB+Noun+Inf2+A3sg+Pnon+Nom
koyuluyor	koy+Verb^DB+Verb+Pass+Pos+Prog1+A3sg
tutturularak	tut+Verb^DB+Verb+Caus^DB+Verb+Pass+Pos^DB+Adverb+ByDoingSo
arta	art+Verb+Pos+Opt+A3sg
seçiyorlar	seç+Verb+Pos+Prog1+A3pl
adlandırdılar	ad+Noun+A3sg+Pnon+Nom^DB+Verb+Acquire^DB+Verb+Caus+Pos+Past+A3pl
bağlanıyor	bağla+Verb^DB+Verb+Pass+Pos+Prog1+A3sg
düşmüyor	düş+Verb+Neg+Prog1+A3sg
bağlamada	bağla+Verb+Pos^DB+Noun+Inf2+A3sg+Pnon+Loc
istenildiği	iste+Verb^DB+Verb+Pass+Pos^DB+Adj+PastPart+P3sg
çıkartılıyor	çık+Verb^DB+Verb+Caus^DB+Verb+Caus^DB+Verb+Pass+Pos+Prog1+A3sg
bağlamanın	bağla+Verb+Pos^DB+Noun+Inf2+A3sg+Pnon+Gen
nitelendirilebileceğine	nitelen+Verb^DB+Verb+Caus^DB+Verb+Pass+Pos^DB+Verb+Able^DB+Noun+FutPart+A3sg+P3sg+Dat
yazdıkları	yaz+Verb+Pos^DB+Adj+PastPart+P3pl
çeşitlendiğini	çeşitle+Verb^DB+Verb+Pass+Pos^DB+Noun+PastPart+A3sg+P3sg+Acc
vurguluyorlar	vurgula+Verb+Pos+Prog1+A3pl
olanla	ol+Verb+Pos^DB+Adj+PresPart^DB+Noun+Zero+A3sg+Pnon+Ins
geçtiğinden	geç+Verb+Pos^DB+Noun+PastPart+A3sg+P3sg+Abl
adlandırıldığı	ad+Noun+A3sg+Pnon+Nom^DB+Verb+Acquire^DB+Verb+Caus^DB+Verb+Pass+Pos^DB+Adj+PastPart+P3sg
tekrarlayarak	tekrarla+Verb+Pos^DB+Adverb+ByDoingSo
yaratmasıyla	yara+Verb^DB+Verb+Caus+Pos^DB+Noun+Inf2+A3sg+P3sg+Ins
yarattığınız	yara+Verb^DB+Verb+Caus+Pos^DB+Adj+PastPart+P2pl
koyabildiğiniz	koy+Verb+Pos^DB+Verb+Able^DB+Adj+PastPart+P2pl
oluştururum	oluş+Verb^DB+Verb+Caus+Pos+Aor+A1sg
giydiklerine	giy+Verb+Pos^DB+Noun+PastPart+A3sg+P3pl+Dat
giyindiğiniz	giy+Verb^DB+Verb+Reflex+Pos^DB+Noun+PastPart+A3sg+P2pl+Nom
hoşlanmadığımı	hoşlan+Verb+Neg^DB+Noun+PastPart+A3sg+P1sg+Acc
alışmadık	alış+Verb+Neg+Past+A1pl
giyinmediğim	giy+Verb^DB+Verb+Reflex+Neg^DB+Noun+PastPart+A3sg+P1sg+Nom
eleştirmem	eleştir+Verb+Neg+Aor+A1sg
bakışların	bak+Verb+Pos^DB+Noun+Inf3+A3pl+Pnon+Gen
olduysam	ol+Verb+Pos+Past+Cond+A1sg
yakınlaştığını	yakın+Adj^DB+Verb+Become+Pos^DB+Noun+PastPart+A3sg+P3sg+Acc
varmadım	var+Verb+Neg+Past+A1sg
istemiyorsunuz	iste+Verb+Neg+Prog1+A2pl
giyiniyorsunuz	giy+Verb^DB+Verb+Reflex+Pos+Prog1+A2pl
rastladığınız	rastla+Verb+Pos^DB+Adj+PastPart+P2pl
giyiniyor	giy+Verb^DB+Verb+Reflex+Pos+Prog1+A3sg
yargılayamaz	yargıla+Verb^DB+Verb+Able+Neg+Aor+A3sg
izliyorsunuz	izle+Verb+Pos+Prog1+A2pl
sayılırsınız	say+Verb^DB+Verb+Pass+Pos+Aor+A2pl
olmazları	ol+Verb+Neg^DB+Adj+AorPart^DB+Noun+Zero+A3pl+P3sg+Nom
giyinen	giy+Verb^DB+Verb+Reflex+Pos^DB+Adj+PresPart
belirlediğinizi	belirle+Verb+Pos^DB+Noun+PastPart+A3sg+P2pl+Acc
esinlenebiliyorsunuz	esinle+Verb^DB+Verb+Pass+Pos^DB+Verb+Able+Prog1+A2pl
edebiliyorsunuz	et+Verb+Pos^DB+Verb+Able+Prog1+A2pl
koyabileceğiniz	koy+Verb+Pos^DB+Verb+Able^DB+Noun+FutPart+A3sg+P2pl+Nom
maskülen	maskü+Noun+A3sg+Pnon+Nom^DB+Verb+Acquire+Pos+Imp+A2sg
boyuyor	boya+Verb+Pos+Prog1+A3sg
oynamayı	oyna+Verb+Pos^DB+Noun+Inf2+A3sg+Pnon+Acc
seviyorlar	sev+Verb+Pos+Prog1+A3pl
buluşunca	buluş+Verb+Pos^DB+Adverb+When
yumuşatıyorlar	yumuşa+Verb^DB+Verb+Caus+Pos+Prog1+A3pl
durulması	dur+Verb^DB+Verb+Pass+Pos^DB+Noun+Inf2+A3sg+P3sg+Nom
salınabilmek	sal+Verb^DB+Verb+Pass+Pos^DB+Verb+Able^DB+Noun+Inf1+A3sg+Pnon+Nom
serebilir	ser+Verb+Pos^DB+Verb+Able+Aor+A3sg
toplamamanız	topla+Verb+Neg^DB+Noun+Inf2+A3sg+P2pl+Nom
yansıtma	yansı+Verb^DB+Verb+Caus+Pos^DB+Noun+Inf2+A3sg+Pnon+Nom
etmenizde	et+Verb+Pos^DB+Noun+Inf2+A3sg+P2pl+Loc
vazgeçemeyen	vazgeç+Verb^DB+Verb+Able+Neg^DB+Adj+PresPart
hisseden	hisset+Verb+Pos^DB+Adj+PresPart
değerlendirdikleri	değer+Noun+A3sg+Pnon+Nom^DB+Verb+Acquire^DB+Verb+Caus+Pos^DB+Noun+PastPart+A3pl+P3pl+Nom
beğendikleri	beğen+Verb+Pos^DB+Adj+PastPart+P3pl
hissettikleri	hisset+Verb+Pos^DB+Adj+PastPart+P3pl
görebilmeniz	gör+Verb+Pos^DB+Verb+Able^DB+Noun+Inf2+A3sg+P2pl+Nom
siliniyor	sil+Verb^DB+Verb+Pass+Pos+Prog1+A3sg
yorumlanabilir	yorumla+Verb^DB+Verb+Pass+Pos^DB+Verb+Able+Aor+A3sg
uzaklaştıran	uzak+Adj^DB+Verb+Become^DB+Verb+Caus+Pos^DB+Adj+PresPart
sevdiklerinize	sev+Verb+Pos^DB+Noun+PastPart+A3pl+P2pl+Dat
alacağınıza	al+Verb+Pos^DB+Noun+FutPart+A3sg+P2pl+Dat
veremediyseniz	ver+Verb^DB+Verb+Able+Neg+Past+Cond+A2pl
yıkamalı	yıka+Verb+Pos^DB+Noun+Inf2+A3sg+Pnon+Nom^DB+Adj+With
boyamalı	boya+Verb+Pos^DB+Noun+Inf2+A3sg+Pnon+Nom^DB+Adj+With
isteyenlere	iste+Verb+Pos^DB+Adj+PresPart^DB+Noun+Zero+A3pl+Pnon+Dat
giyilen	giy+Verb^DB+Verb+Pass+Pos^DB+Adj+PresPart
dikişler	dik+Verb+Pos^DB+Noun+Inf3+A3pl+Pnon+Nom
hissettiren	hisset+Verb^DB+Verb+Caus+Pos^DB+Adj+PresPart
vazgeçemeyenler	vazgeç+Verb^DB+Verb+Able+Neg^DB+Adj+PresPart^DB+Noun+Zero+A3pl+Pnon+Nom
eskitilmiş	eski+Verb^DB+Verb+Caus^DB+Verb+Pass+Pos+Narr+A3sg
vazgeçilmezi	vazgeç+Verb^DB+Verb+Pass+Neg^DB+Adj+AorPart^DB+Noun+Zero+A3sg+P3sg+Nom
yıkanabilen	yıka+Verb^DB+Verb+Pass+Pos^DB+Verb+Able^DB+Adj+PresPart
sevenlere	sev+Verb+Pos^DB+Adj+PresPart^DB+Noun+Zero+A3pl+Pnon+Dat
aldıran	al+Verb^DB+Verb+Caus+Pos^DB+Adj+PresPart
kısalan	kısal+Verb+Pos^DB+Adj+PresPart
dokumalı	doku+Verb+Pos^DB+Noun+Inf2+A3sg+Pnon+Nom^DB+Adj+With
bağlayıcılığı	bağla+Verb+Pos^DB+Noun+Agt+A3sg+Pnon+Nom^DB+Noun+Ness+A3sg+P3sg+Nom
açıklayacağı	açıkla+Verb+Pos^DB+Noun+FutPart+A3sg+P3sg+Nom
arzuladığı	arzula+Verb+Pos^DB+Adj+PastPart+P3sg
basışından	bas+Verb+Pos^DB+Noun+Inf3+A3sg+P3sg+Abl
iletilmişti	ilet+Verb^DB+Verb+Pass+Pos+Narr+Past+A3sg
yapabilmesi	yap+Verb+Pos^DB+Verb+Able^DB+Noun+Inf2+A3sg+P3sg+Nom
tanınmıştı	tanı+Verb^DB+Verb+Pass+Pos+Narr+Past+A3sg
değiştirmiyor	değiş+Verb^DB+Verb+Caus+Neg+Prog1+A3sg
değinmedi	değin+Verb+Neg+Past+A3sg
değinmediği	değin+Verb+Neg^DB+Noun+PastPart+A3sg+P3sg+Nom
duymadım	duy+Verb+Neg+Past+A1sg
kastetmediği	kastet+Verb+Neg^DB+Noun+PastPart+A3sg+P3sg+Nom
kabullenmek	kabullen+Verb+Pos^DB+Noun+Inf1+A3sg+Pnon+Nom
gizleyerek	gizle+Verb+Pos^DB+Adverb+ByDoingSo
sergilemiş	sergile+Verb+Pos+Narr+A3sg
gizlemiş	gizle+Verb+Pos+Narr+A3sg
davranmış	davran+Verb+Pos+Narr+A3sg
düşündürücü	düşün+Verb^DB+Verb+Caus+Pos^DB+Noun+Agt+A3sg+Pnon+Nom
duyururken	duy+Verb^DB+Verb+Caus+Pos+Aor^DB+Adverb+While
duyuruyordu	duy+Verb^DB+Verb+Caus+Pos+Prog1+Past+A3sg
düşürmeyi	düş+Verb^DB+Verb+Caus+Pos^DB+Noun+Inf2+A3sg+Pnon+Acc
yalanlanmaya	yalanla+Verb^DB+Verb+Pass+Pos^DB+Noun+Inf2+A3sg+Pnon+Dat
çalışılması	çalış+Verb^DB+Verb+Pass+Pos^DB+Noun+Inf2+A3sg+P3sg+Nom
algılayan	algıla+Verb+Pos^DB+Adj+PresPart
davranması	davran+Verb+Pos^DB+Noun+Inf2+A3sg+P3sg+Nom
eleştiren	eleştir+Verb+Pos^DB+Adj+PresPart
izleselerdi	izle+Verb+Pos+Desr+A3pl+Past
uydurarak	uy+Verb^DB+Verb+Caus+Pos^DB+Adverb+ByDoingSo
yaratmanız	yara+Verb^DB+Verb+Caus+Pos^DB+Noun+Inf2+A3sg+P2pl+Nom
iniyor	in+Verb+Pos+Prog1+A3sg
yıkamalar	yıka+Verb+Pos^DB+Noun+Inf2+A3pl+Pnon+Nom
dikişlerle	dik+Verb+Pos^DB+Noun+Inf3+A3pl+Pnon+Ins
yaratılan	yarat+Verb^DB+Verb+Pass+Pos^DB+Adj+PresPart
tamamlayacak	tamamla+Verb+Pos+Fut+A3sg
yorumluyor	yorumla+Verb+Pos+Prog1+A3sg
yıkamalarıyla	yıka+Verb+Pos^DB+Noun+Inf2+A3sg+P3pl+Ins
tamamlanıyor	tamamla+Verb^DB+Verb+Pass+Pos+Prog1+A3sg
hazırlanın	hazırla+Verb^DB+Verb+Reflex+Pos+Imp+A2pl
kucaklamaya	kucakla+Verb+Pos^DB+Noun+Inf2+A3sg+Pnon+Dat
yıkama	yıka+Verb+Pos^DB+Noun+Inf2+A3sg+Pnon+Nom
vazgeçilmezleri	vazgeç+Verb^DB+Verb+Pass+Neg^DB+Adj+AorPart^DB+Noun+Zero+A3pl+P3sg+Nom
bütünleştirebilirsiniz	bütün+Adj^DB+Verb+Become^DB+Verb+Caus+Pos^DB+Verb+Able+Aor+A2pl
söktürdüğünüzü	sök+Verb^DB+Verb+Caus+Pos^DB+Noun+PastPart+A3sg+P2pl+Acc
oynuyorum	oyna+Verb+Pos+Prog1+A1sg
batarak	bat+Verb+Pos^DB+Adverb+ByDoingSo
büyüyorum	büyü+Verb+Pos+Prog1+A1sg
aldıkça	al+Verb+Pos^DB+Adverb+AsLongAs
akıllanıyorsunuz	akıl+Noun+A3sg+Pnon+Nom^DB+Verb+Acquire+Pos+Prog1+A2pl
eritirdim	eri+Verb^DB+Verb+Caus+Pos+Aor+Past+A1sg
yorulurdum	yor+Verb^DB+Verb+Pass+Pos+Aor+Past+A1sg
yoruluyorum	yor+Verb^DB+Verb+Pass+Pos+Prog1+A1sg
bitirdiğim	bit+Verb^DB+Verb+Caus+Pos^DB+Adj+PastPart+P1sg
yaşamıştım	yaşa+Verb+Pos+Narr+Past+A1sg
saymazsak	say+Verb+Neg+Aor+Cond+A1pl
bağdaştırıyorum	bağdaş+Verb^DB+Verb+Caus+Pos+Prog1+A1sg
yapmamaya	yap+Verb+Neg^DB+Noun+Inf2+A3sg+Pnon+Dat
takmam	tak+Verb+Neg+Aor+A1sg
yarışçısı	yar+Verb+Pos^DB+Noun+Inf3+A3sg+Pnon+Nom^DB+Noun+Agt+A3sg+P3sg+Nom
dolaşayım	dolaş+Verb+Pos+Opt+A1sg
dokunayım	dokun+Verb+Pos+Opt+A1sg
bayılıyorum	bayıl+Verb+Pos+Prog1+A1sg
önerdiği	öner+Verb+Pos^DB+Noun+PastPart+A3sg+P3sg+Nom
bakarım	bak+Verb+Pos+Aor+A1sg
geliştiriyor	geliş+Verb^DB+Verb+Caus+Pos+Prog1+A3sg
almamaya	al+Verb+Neg^DB+Noun+Inf2+A3sg+Pnon+Dat
beğenmiyorum	beğen+Verb+Neg+Prog1+A1sg
beğenmiyor	beğen+Verb+Neg+Prog1+A3sg
danışmamayı	danış+Verb+Neg^DB+Noun+Inf2+A3sg+Pnon+Acc
seçtim	seç+Verb+Pos+Past+A1sg
giydiği	giy+Verb+Pos^DB+Adj+PastPart+P3sg
yakışsa	yakış+Verb+Pos+Desr+A3sg
beğenmedim	beğen+Verb+Neg+Past+A1sg
seçtiniz	seç+Verb+Pos+Past+A2pl
çizme	çiz+Verb+Pos^DB+Noun+Inf2+A3sg+Pnon+Nom
koydurttum	koy+Verb^DB+Verb+Caus^DB+Verb+Caus+Pos+Past+A1sg
beğendi	beğen+Verb+Pos+Past+A3sg
seçtin	seç+Verb+Pos+Past+A2sg
satılır	sat+Verb^DB+Verb+Pass+Pos+Aor+A3sg
ediyordur	et+Verb+Pos+Prog1+A3sg+Cop
inatlaşıyor	inat+Noun+A3sg+Pnon+Nom^DB+Verb+Become+Pos+Prog1+A3sg
olduğumun	ol+Verb+Pos^DB+Noun+PastPart+A3sg+P1sg+Gen
saklarım	sakla+Verb+Pos+Aor+A1sg
atmıştı	at+Verb+Pos+Narr+Past+A3sg
çıkarmıştım	çık+Verb^DB+Verb+Caus+Pos+Narr+Past+A1sg
özleyip	özle+Verb+Pos^DB+Adverb+AfterDoingSo
giymişse	giy+Verb+Pos+Narr+Cond+A3sg
giydin	giy+Verb+Pos+Past+A2sg
sorguluyor	sorgula+Verb+Pos+Prog1+A3sg
atacağını	at+Verb+Pos^DB+Noun+FutPart+A3sg+P3sg+Acc
denediğiniz	dene+Verb+Pos^DB+Adj+PastPart+P2pl
giyiyorum	giy+Verb+Pos+Prog1+A1sg
denediğim	dene+Verb+Pos^DB+Adj+PastPart+P1sg
beğenerek	beğen+Verb+Pos^DB+Adverb+ByDoingSo
bakışlardan	bak+Verb+Pos^DB+Noun+Inf3+A3pl+Pnon+Abl
kurtulamam	kurtul+Verb^DB+Verb+Able+Neg+Aor+A1sg
giymedim	giy+Verb+Neg+Past+A1sg
hissetmeli	hisset+Verb+Pos+Neces+A3sg
hissedemedim	hisset+Verb^DB+Verb+Able+Neg+Past+A1sg
olmamla	ol+Verb+Pos^DB+Noun+Inf2+A3sg+P1sg+Ins
uzatmıştım	uza+Verb^DB+Verb+Caus+Pos+Narr+Past+A1sg
uğraşamam	uğraş+Verb^DB+Verb+Able+Neg+Aor+A1sg
amaçlıyordu	amaçla+Verb+Pos+Prog1+Past+A3sg
gelişebilir	geliş+Verb+Pos^DB+Verb+Able+Aor+A3sg
yaşar	yaşa+Verb+Pos+Aor+A3sg
yaratabilmiş	yarat+Verb+Pos^DB+Verb+Able^DB+Adj+NarrPart
aradığın	ara+Verb+Pos^DB+Noun+PastPart+A3sg+P2sg+Nom
seçmekte	seç+Verb+Pos^DB+Noun+Inf1+A3sg+Pnon+Loc
zorlanabilirsin	zorla+Verb^DB+Verb+Pass+Pos^DB+Verb+Able+Aor+A2sg
bakmamaya	bak+Verb+Neg^DB+Noun+Inf2+A3sg+Pnon+Dat
okumamaya	oku+Verb+Neg^DB+Noun+Inf2+A3sg+Pnon+Dat
bağlıyorum	bağla+Verb+Pos+Prog1+A1sg
uğraşıp	uğraş+Verb+Pos^DB+Adverb+AfterDoingSo
kaçırmamaya	kaç+Verb^DB+Verb+Caus+Neg^DB+Noun+Inf2+A3sg+Pnon+Dat
elemelerde	ele+Verb+Pos^DB+Noun+Inf2+A3pl+Pnon+Loc
beğeniyordum	beğen+Verb+Pos+Prog1+Past+A1sg
çıkmayacağı	çık+Verb+Neg^DB+Noun+FutPart+A3sg+P3sg+Nom
kızıyordum	kız+Verb+Pos+Prog1+Past+A1sg
toparlamış	toparla+Verb+Pos+Narr+A3sg
bırakırdım	bırak+Verb+Pos+Aor+Past+A1sg
edinmemeye	edin+Verb+Neg^DB+Noun+Inf2+A3sg+Pnon+Dat
kullanmayacaksın	kullan+Verb+Neg+Fut+A2sg
yapmayacaksın	yap+Verb+Neg+Fut+A2sg
erdiği	er+Verb+Pos^DB+Adj+PastPart+P3sg
savrulmadan	savur+Verb^DB+Verb+Pass+Pos^DB+Noun+Inf2+A3sg+Pnon+Abl
sarsak	sar+Verb+Pos+Desr+A1pl
şımarma	şımar+Verb+Pos^DB+Noun+Inf2+A3sg+Pnon+Nom
sağlarım	sağla+Verb+Pos+Aor+A1sg
çekerim	çek+Verb+Pos+Aor+A1sg
kırparken	kırp+Verb+Pos+Aor^DB+Adverb+While
giymeyi	giy+Verb+Pos^DB+Noun+Inf2+A3sg+Pnon+Acc
giyindiğim	giy+Verb^DB+Verb+Reflex+Pos^DB+Adj+PastPart+P1sg
sevmediğim	sev+Verb+Neg^DB+Adj+PastPart+P1sg
gitmişken	git+Verb+Pos+Narr^DB+Adverb+While
ayırmadığım	ayır+Verb+Neg^DB+Adj+PastPart+P1sg
vazgeçemem	vazgeç+Verb^DB+Verb+Able+Neg+Aor+A1sg
vazgeçmem	vazgeç+Verb+Neg+Aor+A1sg
giymiyorum	giy+Verb+Neg+Prog1+A1sg
seçiyorum	seç+Verb+Pos+Prog1+A1sg
zenginleştirmeyi	zengin+Adj^DB+Verb+Become^DB+Verb+Caus+Pos^DB+Noun+Inf2+A3sg+Pnon+Acc
etmediğim	et+Verb+Neg^DB+Adj+PastPart+P1sg
takıyorum	tak+Verb+Pos+Prog1+A1sg
adreslerim	adresle+Verb+Pos+Aor+A1sg
yönelmek	yönel+Verb+Pos^DB+Noun+Inf1+A3sg+Pnon+Nom
takmayı	tak+Verb+Pos^DB+Noun+Inf2+A3sg+Pnon+Acc
giyebilirim	giy+Verb+Pos^DB+Verb+Able+Aor+A1sg
uğradığım	uğra+Verb+Pos^DB+Adj+PastPart+P1sg
büyütmeyi	büyü+Verb^DB+Verb+Caus+Pos^DB+Noun+Inf2+A3sg+Pnon+Acc
sevenleriyle	sev+Verb+Pos^DB+Adj+PresPart^DB+Noun+Zero+A3pl+P3sg+Ins
tanıştırmayı	tanış+Verb^DB+Verb+Caus+Pos^DB+Noun+Inf2+A3sg+Pnon+Acc
sinirlenmesin	sinir+Noun+A3sg+Pnon+Nom^DB+Verb+Acquire+Neg+Imp+A3sg
davranışlarımda	davran+Verb+Pos^DB+Noun+Inf3+A3pl+P1sg+Loc
soramıyorsun	sor+Verb^DB+Verb+Able+Neg+Prog1+A2sg
çalıyordum	çal+Verb+Pos+Prog1+Past+A1sg
susturuyordum	sus+Verb^DB+Verb+Caus+Pos+Prog1+Past+A1sg
uyutacak	uyu+Verb^DB+Verb+Caus+Pos^DB+Adj+FutPart+Pnon
uyutur	uyu+Verb^DB+Verb+Caus+Pos^DB+Adj+AorPart
seviyordum	sev+Verb+Pos+Prog1+Past+A1sg
yılmadım	yıl+Verb+Neg+Past+A1sg
tuttuk	tut+Verb+Pos+Past+A1pl
olmuştun	ol+Verb+Pos+Narr+Past+A2sg
delirdin	delir+Verb+Pos+Past+A2sg
başladıkça	başla+Verb+Pos^DB+Adverb+AsLongAs
çektirdim	çek+Verb^DB+Verb+Caus+Pos+Past+A1sg
durmam	dur+Verb+Neg+Aor+A1sg
bilmemin	bil+Verb+Pos^DB+Noun+Inf2+A3sg+P1sg+Gen
araştırdı	araştır+Verb+Pos+Past+A3sg
şişmanlıyorum	şişmanla+Verb+Pos+Prog1+A1sg
yaşadık	yaşa+Verb+Pos+Past+A1pl
olmamaya	ol+Verb+Neg^DB+Noun+Inf2+A3sg+Pnon+Dat
dertleştim	dertleş+Verb+Pos+Past+A1sg
hissettiniz	hisset+Verb+Pos+Past+A2pl
sarmalanmış	sarmala+Verb^DB+Verb+Pass+Pos+Narr+A3sg
hissetmedim	hisset+Verb+Neg+Past+A1sg
tartışıyor	tartış+Verb+Pos+Prog1+A3sg
bakışın	bak+Verb+Pos^DB+Noun+Inf3+A3sg+Pnon+Gen
hissetmesini	hisset+Verb+Pos^DB+Noun+Inf2+A3sg+P3sg+Acc
ağladığı	ağla+Verb+Pos^DB+Adj+PastPart+P3sg
bakıcısına	bak+Verb+Pos^DB+Noun+Agt+A3sg+P3sg+Dat
kurduğum	kur+Verb+Pos^DB+Adj+PastPart+P1sg
karıştırmıyorum	karış+Verb^DB+Verb+Caus+Neg+Prog1+A1sg
dondurma	don+Verb^DB+Verb+Caus+Pos^DB+Noun+Inf2+A3sg+Pnon+Nom
eleştirilmişti	eleştir+Verb^DB+Verb+Pass+Pos+Narr+Past+A3sg
geçiriyorsan	geç+Verb^DB+Verb+Caus+Pos+Prog1+Cond+A2sg
beslenmeye	besle+Verb^DB+Verb+Pass+Pos^DB+Noun+Inf2+A3sg+Pnon+Dat
yemedim	ye+Verb+Neg+Past+A1sg
yemedin	ye+Verb+Neg+Past+A2sg
yiyordum	ye+Verb+Pos+Prog1+Past+A1sg
tükettim	tüket+Verb+Pos+Past+A1sg
beslenmesi	besle+Verb^DB+Verb+Pass+Pos^DB+Noun+Inf2+A3sg+P3sg+Nom
yediklerime	ye+Verb+Pos^DB+Noun+PastPart+A3pl+P1sg+Dat
oynasa	oyna+Verb+Pos+Desr+A3sg
taşma	taş+Verb+Pos^DB+Noun+Inf2+A3sg+Pnon+Nom
uyutan	uyu+Verb^DB+Verb+Caus+Pos^DB+Adj+PresPart
susturuyorsun	sus+Verb^DB+Verb+Caus+Pos+Prog1+A2sg
uyumuyor	uyu+Verb+Neg+Prog1+A3sg
kalıyorum	kal+Verb+Pos+Prog1+A1sg
soramıyorum	sor+Verb^DB+Verb+Able+Neg+Prog1+A1sg
ilgileniyorsun	ilgilen+Verb+Pos+Prog1+A2sg
göstersen	göster+Verb+Pos+Desr+A2sg
yetiştireceğim	yetiş+Verb^DB+Verb+Caus+Pos+Fut+A1sg
çektirdiği	çek+Verb^DB+Verb+Caus+Pos^DB+Adj+PastPart+P3sg
kaplıyor	kapla+Verb+Pos+Prog1+A3sg
gizlemiyor	gizle+Verb+Neg+Prog1+A3sg
almasından	al+Verb+Pos^DB+Noun+Inf2+A3sg+P3sg+Abl
getirmesinden	getir+Verb+Pos^DB+Noun+Inf2+A3sg+P3sg+Abl
kaydetmekten	kaydet+Verb+Pos^DB+Noun+Inf1+A3sg+Pnon+Abl
sarılıyorsunuz	sar+Verb^DB+Verb+Pass+Pos+Prog1+A2pl
yitirmedim	yit+Verb^DB+Verb+Caus+Neg+Past+A1sg
bitenlerin	bit+Verb+Pos^DB+Adj+PresPart^DB+Noun+Zero+A3pl+Pnon+Gen
isteyeceğiniz	iste+Verb+Pos^DB+Noun+FutPart+A3sg+P2pl+Nom
