rahatlattı	rahatla+Verb^DB+Verb+Caus+Pos+Past+A3sg
umutluyum	umut+Noun+A3sg+Pnon+Nom^DB+Adj+With^DB+Verb+Zero+Pres+A1sg
çıkmalı	çık+Verb+Pos+Neces+A3sg
arındırılmalı	arın+Verb^DB+Verb+Caus^DB+Verb+Pass+Pos+Neces+A3sg
çözümlenmeli	çözümle+Verb^DB+Verb+Pass+Pos+Neces+A3sg
uzaklaştırılmalı	uzak+Adj^DB+Verb+Become^DB+Verb+Caus^DB+Verb+Pass+Pos+Neces+A3sg
görülmemeli	gör+Verb^DB+Verb+Pass+Neg+Neces+A3sg
sağlanabilir	sağla+Verb^DB+Verb+Pass+Pos^DB+Verb+Able+Aor+A3sg
duyulmayacak	duy+Verb^DB+Verb+Pass+Neg+Fut+A3sg
saklayama	sakla+Verb^DB+Verb+Able+Neg+Imp+A2sg
olmamızdı	ol+Verb+Pos^DB+Noun+Inf2+A3sg+P1pl+Nom^DB+Verb+Zero+Past+A3sg
kullanamadık	kullan+Verb^DB+Verb+Able+Neg+Past+A1pl
hedefliyoruz	hedefle+Verb+Pos+Prog1+A1pl
değildiler	değ+Verb^DB+Verb+Pass+Pos+Past+A3pl
kötüleştiler	kötü+Adj^DB+Verb+Become+Pos+Past+A3pl
artırılmazsa	art+Verb^DB+Verb+Caus^DB+Verb+Pass+Neg+Aor+Cond+A3sg
onaylamıştır	onayla+Verb+Pos+Narr+A3sg+Cop
başlanacaktır	başla+Verb^DB+Verb+Pass+Pos+Fut+A3sg+Cop
oluşturulmasıdır	oluş+Verb^DB+Verb+Caus^DB+Verb+Pass+Pos^DB+Noun+Inf2+A3sg+P3sg+Nom^DB+Verb+Zero+Pres+A3sg+Cop
değinmelidir	değin+Verb+Pos+Neces+A3sg+Cop
projesidir	proje+Noun+A3sg+P3sg+Nom^DB+Verb+Zero+Pres+A3sg+Cop
hedefliyorsa	hedefle+Verb+Pos+Prog1+Cond+A3sg
yetiştiriyor	yetiş+Verb^DB+Verb+Caus+Pos+Prog1+A3sg
etmemeliyiz	et+Verb+Neg+Neces+A1pl
hedeflemiş	hedefle+Verb+Pos+Narr+A3sg
şekillenmiş	şekil+Noun+A3sg+Pnon+Nom^DB+Verb+Acquire+Pos+Narr+A3sg
soyunsak	soyun+Verb+Pos+Desr+A1pl
başlasak	başla+Verb+Pos+Desr+A1pl
gösterdiniz	göster+Verb+Pos+Past+A2pl
kovalamış	kovala+Verb+Pos+Narr+A3sg
girmiştir	gir+Verb+Pos+Narr+A3sg+Cop
anlaşılırdı	anlaş+Verb^DB+Verb+Pass+Pos+Aor+Past+A3sg
verilmesidir	ver+Verb^DB+Verb+Pass+Pos^DB+Noun+Inf2+A3sg+P3sg+Nom^DB+Verb+Zero+Pres+A3sg+Cop
vermektedir	ver+Verb+Pos+Prog2+A3sg+Cop
rastlanmaktadır	rastla+Verb^DB+Verb+Pass+Pos+Prog2+A3sg+Cop
dağıtılmaktadır	dağıt+Verb^DB+Verb+Pass+Pos+Prog2+A3sg+Cop
satılmış	sat+Verb^DB+Verb+Pass+Pos+Narr+A3sg
görülmektedir	gör+Verb^DB+Verb+Pass+Pos+Prog2+A3sg+Cop
gelmemektedir	gel+Verb+Neg+Prog2+A3sg+Cop
yüksektir	yüksek+Adj^DB+Verb+Zero+Pres+A3sg+Cop
katılmaktayız	kat+Verb^DB+Verb+Pass+Pos+Prog2+A1pl
yapmaktır	yap+Verb+Pos^DB+Noun+Inf1+A3sg+Pnon+Nom^DB+Verb+Zero+Pres+A3sg+Cop
ulaşılmaktadır	ulaş+Verb^DB+Verb+Pass+Pos+Prog2+A3sg+Cop
etmektedirler	et+Verb+Pos+Prog2+A3pl+Cop
alınmasıdır	alın+Verb+Pos^DB+Noun+Inf2+A3sg+P3sg+Nom^DB+Verb+Zero+Pres+A3sg+Cop
başlayacaktır	başla+Verb+Pos+Fut+A3sg+Cop
belirtilmiştir	belir+Verb^DB+Verb+Caus^DB+Verb+Pass+Pos+Narr+A3sg+Cop
aşabilir	aş+Verb+Pos^DB+Verb+Able+Aor+A3sg
ödememişler	öde+Verb+Neg+Narr+A3pl
ödememiş	öde+Verb+Neg+Narr+A3sg
çözüyor	çöz+Verb+Pos+Prog1+A3sg
bitmeyebilir	bit+Verb+Neg^DB+Verb+Able+Aor+A3sg
şüpheleniyoruz	şüphe+Noun+A3sg+Pnon+Nom^DB+Verb+Acquire+Pos+Prog1+A1pl
sunacak	sun+Verb+Pos+Fut+A3sg
satılırsa	sat+Verb^DB+Verb+Pass+Pos+Aor+Cond+A3sg
halindeyse	hal+Noun+A3sg+P3sg+Loc^DB+Verb+Zero+Cond+A3sg
arasındaysa	ara+Noun+A3sg+P3sg+Loc^DB+Verb+Zero+Cond+A3sg
toplanacak	topla+Verb^DB+Verb+Pass+Pos+Fut+A3sg
alırlarsa	al+Verb+Pos+Aor+A3pl+Cond
bulunduysa	bul+Verb^DB+Verb+Pass+Pos+Past+Cond+A3sg
alabilecek	al+Verb+Pos^DB+Verb+Able+Fut+A3sg
bulunurlarsa	bulun+Verb+Pos+Aor+A3pl+Cond
yararlanacaklar	yarar+Noun+A3sg+Pnon+Nom^DB+Verb+Acquire+Pos+Fut+A3pl
yakalanamadı	yakala+Verb^DB+Verb+Pass^DB+Verb+Able+Neg+Past+A3sg
kaçtılar	kaç+Verb+Pos+Past+A3pl
karıştılar	karış+Verb+Pos+Past+A3pl
yakalanmadılar	yakala+Verb^DB+Verb+Pass+Neg+Past+A3pl
kalmayacak	kal+Verb+Neg+Fut+A3sg
aktaracak	aktar+Verb+Pos+Fut+A3sg
saptanacak	sapta+Verb^DB+Verb+Pass+Pos+Fut+A3sg
uyarılacaksınız	uyar+Verb^DB+Verb+Pass+Pos+Fut+A2pl
edebilecekler	et+Verb+Pos^DB+Verb+Able+Fut+A3pl
isimlendiriliyor	isim+Noun+A3sg+Pnon+Nom^DB+Verb+Acquire^DB+Verb+Caus^DB+Verb+Pass+Pos+Prog1+A3sg
başlayacaklar	başla+Verb+Pos+Fut+A3pl
eskidi	eski+Verb+Pos+Past+A3sg
tanıtılmıştı	tanı+Verb^DB+Verb+Caus^DB+Verb+Pass+Pos+Narr+Past+A3sg
gecikmeyecek	gecik+Verb+Neg+Fut+A3sg
üretti	üre+Verb^DB+Verb+Caus+Pos+Past+A3sg
yarışacak	yarış+Verb+Pos+Fut+A3sg
alacaktır	al+Verb+Pos+Fut+A3sg+Cop
yaratıldı	yara+Verb^DB+Verb+Caus^DB+Verb+Pass+Pos+Past+A3sg
tanıtılacak	tanı+Verb^DB+Verb+Caus^DB+Verb+Pass+Pos+Fut+A3sg
birleşiyor	birleş+Verb+Pos+Prog1+A3sg
yolunacak	yol+Verb^DB+Verb+Pass+Pos+Fut+A3sg
duyuruyorlar	duy+Verb^DB+Verb+Caus+Pos+Prog1+A3pl
almasın	al+Verb+Neg+Imp+A3sg
yayınlıyoruz	yayınla+Verb+Pos+Prog1+A1pl
gösterilmez	göster+Verb^DB+Verb+Pass+Neg+Aor+A3sg
kurtulamayız	kurtul+Verb^DB+Verb+Able+Neg+Aor+A1pl
kalayım	kala+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Pres+A1sg
kapanmış	kapa+Verb^DB+Verb+Pass+Pos+Narr+A3sg
bıraksınlar	bırak+Verb+Pos+Imp+A3pl
haftadır	hafta+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Pres+A3sg+Cop
uyuyamıyorum	uyu+Verb^DB+Verb+Able+Neg+Prog1+A1sg
kınıyor	kına+Verb+Pos+Prog1+A3sg
bulmuyoruz	bul+Verb+Neg+Prog1+A1pl
başlatmalısınız	başla+Verb^DB+Verb+Caus+Pos+Neces+A2pl
çıkmazsak	çık+Verb+Neg+Aor+Cond+A1pl
yolunuruz	yol+Verb^DB+Verb+Pass+Pos+Aor+A1pl
yaşındayız	yaş+Noun+A3sg+P3sg+Loc^DB+Verb+Zero+Pres+A1pl
kutluyor	kutla+Verb+Pos+Prog1+A3sg
çıkardılar	çık+Verb^DB+Verb+Caus+Pos+Past+A3pl
uyduramadılar	uy+Verb^DB+Verb+Caus^DB+Verb+Able+Neg+Past+A3pl
yaptırın	yap+Verb^DB+Verb+Caus+Pos+Imp+A2pl
antifiriz	antifir+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Pres+A1pl
aksam	ak+Verb+Pos+Desr+A1sg
yapılmalıdır	yap+Verb^DB+Verb+Pass+Pos+Neces+A3sg+Cop
azalmışsa	azal+Verb+Pos+Narr+Cond+A3sg
yaptırılmalı	yap+Verb^DB+Verb+Caus^DB+Verb+Pass+Pos+Neces+A3sg
yıpranabilir	yıpran+Verb+Pos^DB+Verb+Able+Aor+A3sg
eklenilebilir	ekle+Verb^DB+Verb+Pass+Pos^DB+Verb+Able+Aor+A3sg
edilmelidir	et+Verb^DB+Verb+Pass+Pos+Neces+A3sg+Cop
duyulur	duy+Verb^DB+Verb+Pass+Pos+Aor+A3sg
lastiklerdir	lastik+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Pres+A3pl+Cop
yolum	yol+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Pres+A1sg
doyacak	doy+Verb+Pos+Fut+A3sg
söylersiniz	söyle+Verb+Pos+Aor+A2pl
topluyorsunuz	topla+Verb+Pos+Prog1+A2pl
düşündük	düşün+Verb+Pos+Past+A1pl
kurdunuz	kur+Verb+Pos+Past+A2pl
kaynaklandı	kaynakla+Verb^DB+Verb+Pass+Pos+Past+A3sg
otomobildir	otomobil+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Pres+A3sg+Cop
sevebilirsiniz	sev+Verb+Pos^DB+Verb+Able+Aor+A2pl
üyesiniz	üye+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Pres+A2pl
planlıyorsunuz	planla+Verb+Pos+Prog1+A2pl
bulunuyorsak	bulun+Verb+Pos+Prog1+Cond+A1pl
sergileyelim	sergile+Verb+Pos+Opt+A1pl
işleyelim	işle+Verb+Pos+Opt+A1pl
yaklaşalım	yaklaş+Verb+Pos+Opt+A1pl
süsledi	süsle+Verb+Pos+Past+A3sg
anladık	anla+Verb+Pos+Past+A1pl
getirmiyorum	getir+Verb+Neg+Prog1+A1sg
inanamıyorlar	inan+Verb^DB+Verb+Able+Neg+Prog1+A3pl
beğeniyor	beğen+Verb+Pos+Prog1+A3sg
kapatırım	kapa+Verb^DB+Verb+Caus+Pos+Aor+A1sg
yansır	yansı+Verb+Pos+Aor+A3sg
yapamıyorum	yap+Verb^DB+Verb+Able+Neg+Prog1+A1sg
bozuluyor	boz+Verb^DB+Verb+Pass+Pos+Prog1+A3sg
gelmedim	gel+Verb+Neg+Past+A1sg
yorumluyorum	yorumla+Verb+Pos+Prog1+A1sg
süslüyor	süsle+Verb+Pos+Prog1+A3sg
oynarım	oyna+Verb+Pos+Aor+A1sg
hoşlanmıyorum	hoşlan+Verb+Neg+Prog1+A1sg
zorlanıyorlar	zorla+Verb^DB+Verb+Pass+Pos+Prog1+A3pl
katıyorlar	kat+Verb+Pos+Prog1+A3pl
tanıyorlar	tanı+Verb+Pos+Prog1+A3pl
sağlıyoruz	sağla+Verb+Pos+Prog1+A1pl
geçirmiyoruz	geç+Verb^DB+Verb+Caus+Neg+Prog1+A1pl
uyarladık	uyarla+Verb+Pos+Past+A1pl
çizdik	çiz+Verb+Pos+Past+A1pl
çizersiniz	çiz+Verb+Pos+Aor+A2pl
çıkıştı	çıkış+Verb+Pos+Past+A3sg
katılmadılar	kat+Verb^DB+Verb+Pass+Neg+Past+A3pl
tutmadılar	tut+Verb+Neg+Past+A3pl
çizdim	çiz+Verb+Pos+Past+A1sg
gözükmesidir	gözük+Verb+Pos^DB+Noun+Inf2+A3sg+P3sg+Nom^DB+Verb+Zero+Pres+A3sg+Cop
ağlamasın	ağla+Verb+Neg+Imp+A3sg
kaynadı	kayna+Verb+Pos+Past+A3sg
dolaştık	dolaş+Verb+Pos+Past+A1pl
buluştuk	buluş+Verb+Pos+Past+A1pl
aşkımdır	aşk+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Pres+A1sg+Cop
koklamadım	kokla+Verb+Neg+Past+A1sg
oynatmıştı	oyna+Verb^DB+Verb+Caus+Pos+Narr+Past+A3sg
üstlenmişti	üstlen+Verb+Pos+Narr+Past+A3sg
açılsa	aç+Verb^DB+Verb+Pass+Pos+Desr+A3sg
gülerdi	gül+Verb+Pos+Aor+Past+A3sg
sevindiriyor	sevin+Verb^DB+Verb+Caus+Pos+Prog1+A3sg
toparladım	toparla+Verb+Pos+Past+A1sg
garantisidir	garanti+Noun+A3sg+P3sg+Nom^DB+Verb+Zero+Pres+A3sg+Cop
istikbalidir	istikbal+Noun+A3sg+P3sg+Nom^DB+Verb+Zero+Pres+A3sg+Cop
soyutlayamayız	soyutla+Verb^DB+Verb+Able+Neg+Aor+A1pl
duyuyorlar	duy+Verb+Pos+Prog1+A3pl
çıkaramadı	çık+Verb^DB+Verb+Caus^DB+Verb+Able+Neg+Past+A3sg
bağlardı	bağla+Verb+Pos+Aor+Past+A3sg
işçiydi	işçi+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A3sg
yenirdi	ye+Verb^DB+Verb+Pass+Pos+Aor+Past+A3sg
unuturdu	unut+Verb+Pos+Aor+Past+A3sg
biterdi	bit+Verb+Pos+Aor+Past+A3sg
dayanamam	daya+Verb^DB+Verb+Pass^DB+Verb+Able+Neg+Aor+A1sg
ağlamasıdır	ağla+Verb+Pos^DB+Noun+Inf2+A3sg+P3sg+Nom^DB+Verb+Zero+Pres+A3sg+Cop
hatırlayamadı	hatırla+Verb^DB+Verb+Able+Neg+Past+A3sg
yerleşir	yerleş+Verb+Pos+Aor+A3sg
göçer	göç+Verb+Pos+Aor+A3sg
gelişir	geliş+Verb+Pos+Aor+A3sg
hazırlanmam	hazırla+Verb^DB+Verb+Pass+Neg+Aor+A1sg
sarfettik	sarfet+Verb+Pos+Past+A1pl
çakılmasın	çak+Verb^DB+Verb+Pass+Neg+Imp+A3sg
hicvediyor	hicvet+Verb+Pos+Prog1+A3sg
girmiştik	gir+Verb+Pos+Narr+Past+A1pl
işidir	iş+Noun+A3sg+P3sg+Nom^DB+Verb+Zero+Pres+A3sg+Cop
şöhretse	şöhret+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Cond+A3sg
başlamayın	başla+Verb+Neg+Imp+A2pl
hatırlatılsa	hatırla+Verb^DB+Verb+Caus^DB+Verb+Pass+Pos+Desr+A3sg
koyuyorlar	koy+Verb+Pos+Prog1+A3pl
neşelenmesidir	neşe+Noun+A3sg+Pnon+Nom^DB+Verb+Acquire+Pos^DB+Noun+Inf2+A3sg+P3sg+Nom^DB+Verb+Zero+Pres+A3sg+Cop
bedeldir	bedel+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Pres+A3sg+Cop
kaldık	kal+Verb+Pos+Past+A1pl
hatırlayacağız	hatırla+Verb+Pos+Fut+A1pl
gerçekleştiriliyor	gerçek+Noun+A3sg+Pnon+Nom^DB+Verb+Become^DB+Verb+Caus^DB+Verb+Pass+Pos+Prog1+A3sg
paylaşacak	paylaş+Verb+Pos+Fut+A3sg
yenilendi	yenile+Verb^DB+Verb+Pass+Pos+Past+A3sg
kavuşmuş	kavuş+Verb+Pos+Narr+A3sg
gerçekleşiyor	gerçek+Noun+A3sg+Pnon+Nom^DB+Verb+Become+Pos+Prog1+A3sg
sürdürülüyor	sür+Verb^DB+Verb+Caus^DB+Verb+Pass+Pos+Prog1+A3sg
verilebiliyor	ver+Verb^DB+Verb+Pass+Pos^DB+Verb+Able+Prog1+A3sg
saçmalıyorlar	saçmala+Verb+Pos+Prog1+A3pl
mankeniz	manken+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Pres+A1pl
bölümüydü	bölüm+Noun+A3sg+P3sg+Nom^DB+Verb+Zero+Past+A3sg
benimsedim	benimse+Verb+Pos+Past+A1sg
tanımadılar	tanı+Verb+Neg+Past+A3pl
konuklardı	konukla+Verb+Pos+Aor+Past+A3sg
şairsiniz	şair+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Pres+A2pl
kurulabiliyor	kur+Verb^DB+Verb+Pass+Pos^DB+Verb+Able+Prog1+A3sg
yatırılıyor	yat+Verb^DB+Verb+Caus^DB+Verb+Pass+Pos+Prog1+A3sg
tanışmazlarmış	tanış+Verb+Neg+Aor+A3pl+Narr
kesişmiş	kesiş+Verb+Pos+Narr+A3sg
arkadaşlarıymış	arkadaş+Noun+A3pl+P3sg+Nom^DB+Verb+Zero+Narr+A3sg
olamamış	ol+Verb^DB+Verb+Able+Neg+Narr+A3sg
hayıflandık	hayıf+Noun+A3sg+Pnon+Nom^DB+Verb+Acquire+Pos+Past+A1pl
paylaştık	paylaş+Verb+Pos+Past+A1pl
adamlarız	adam+Noun+A3pl+Pnon+Nom^DB+Verb+Zero+Pres+A1pl
geçirmedi	geç+Verb^DB+Verb+Caus+Neg+Past+A3sg
algılıyor	algıla+Verb+Pos+Prog1+A3sg
ilgilendim	ilgilen+Verb+Pos+Past+A1sg
riskti	risk+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A3sg
gösterecekler	göster+Verb+Pos+Fut+A3pl
uydurdular	uy+Verb^DB+Verb+Caus+Pos+Past+A3pl
bastırmış	bas+Verb^DB+Verb+Caus+Pos+Narr+A3sg
gerçekleştiremeyecekti	gerçek+Adj^DB+Verb+Become^DB+Verb+Caus^DB+Verb+Able+Neg+Fut+Past+A3sg
çalışmaktı	çalış+Verb+Pos^DB+Noun+Inf1+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A3sg
edinilemedi	edin+Verb^DB+Verb+Pass^DB+Verb+Able+Neg+Past+A3sg
tamamlıyordu	tamamla+Verb+Pos+Prog1+Past+A3sg
toplamıştı	topla+Verb+Pos+Narr+Past+A3sg
kavramıştı	kavra+Verb+Pos+Narr+Past+A3sg
yorumlanmış	yorumla+Verb^DB+Verb+Pass+Pos+Narr+A3sg
yorumlandı	yorumla+Verb^DB+Verb+Pass+Pos+Past+A3sg
bilemiyordu	bil+Verb^DB+Verb+Able+Neg+Prog1+Past+A3sg
veremedi	ver+Verb^DB+Verb+Able+Neg+Past+A3sg
gömdürdü	göm+Verb^DB+Verb+Caus+Pos+Past+A3sg
diktirdi	dik+Verb^DB+Verb+Caus+Pos+Past+A3sg
uşaktı	uşak+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A3sg
kaldırılamadı	kal+Verb^DB+Verb+Caus^DB+Verb+Pass^DB+Verb+Able+Neg+Past+A3sg
ailedendi	aile+Noun+A3sg+Pnon+Abl^DB+Verb+Zero+Past+A3sg
geçirmişti	geç+Verb^DB+Verb+Caus+Pos+Narr+Past+A3sg
meraklıydı	merak+Noun+A3sg+Pnon+Nom^DB+Adj+With^DB+Verb+Zero+Past+A3sg
çiziyordu	çiz+Verb+Pos+Prog1+Past+A3sg
kurmuştu	kur+Verb+Pos+Narr+Past+A3sg
tamamlanamamıştı	tamamla+Verb^DB+Verb+Pass^DB+Verb+Able+Neg+Narr+Past+A3sg
ürünüydü	ürün+Noun+A3sg+P3sg+Nom^DB+Verb+Zero+Past+A3sg
yetiştiriliyor	yetiş+Verb^DB+Verb+Caus^DB+Verb+Pass+Pos+Prog1+A3sg
artırıyor	art+Verb^DB+Verb+Caus+Pos+Prog1+A3sg
gözlemleniyor	gözlemle+Verb^DB+Verb+Pass+Pos+Prog1+A3sg
planlanıyor	planla+Verb^DB+Verb+Pass+Pos+Prog1+A3sg
yükselmiş	yüksel+Verb+Pos+Narr+A3sg
sarsılmış	sars+Verb^DB+Verb+Pass+Pos+Narr+A3sg
artmayabilir	art+Verb+Neg^DB+Verb+Able+Aor+A3sg
girmeliyiz	gir+Verb+Pos+Neces+A1pl
yetiştirebiliyorsunuz	yetiş+Verb^DB+Verb+Caus+Pos^DB+Verb+Able+Prog1+A2pl
gelebiliyor	gel+Verb+Pos^DB+Verb+Able+Prog1+A3sg
yetiştirir	yetiş+Verb^DB+Verb+Caus+Pos+Aor+A3sg
çeviremedim	çevir+Verb^DB+Verb+Able+Neg+Past+A1sg
doyumsuzdu	doyum+Noun+A3sg+Pnon+Nom^DB+Adj+Without^DB+Verb+Zero+Past+A3sg
söylesek	söyle+Verb+Pos+Desr+A1pl
soyuluyor	soy+Verb^DB+Verb+Pass+Pos+Prog1+A3sg
ayrılıyordu	ayır+Verb^DB+Verb+Pass+Pos+Prog1+Past+A3sg
serpiliyor	serp+Verb^DB+Verb+Pass+Pos+Prog1+A3sg
gezdiriliyor	gez+Verb^DB+Verb+Caus^DB+Verb+Pass+Pos+Prog1+A3sg
getiriliyordu	getir+Verb^DB+Verb+Pass+Pos+Prog1+Past+A3sg
doymuştuk	doy+Verb+Pos+Narr+Past+A1pl
donatmıştı	dona+Verb^DB+Verb+Caus+Pos+Narr+Past+A3sg
yetineceğim	yetin+Verb+Pos+Fut+A1sg
ezmeli	ez+Verb+Pos+Neces+A3sg
atılmış	at+Verb^DB+Verb+Pass+Pos+Narr+A3sg
içiyordum	iç+Verb+Pos+Prog1+Past+A1sg
kavrulmuş	kavur+Verb^DB+Verb+Pass+Pos+Narr+A3sg
karıştırılmış	karış+Verb^DB+Verb+Caus^DB+Verb+Pass+Pos+Narr+A3sg
noktalandı	noktala+Verb^DB+Verb+Pass+Pos+Past+A3sg
ermişti	er+Verb+Pos+Narr+Past+A3sg
anlata	anla+Verb^DB+Verb+Caus+Pos+Opt+A3sg
bitirememişlerdi	bit+Verb^DB+Verb+Caus^DB+Verb+Able+Neg+Narr+A3pl+Past
hüzünlendim	hüzün+Noun+A3sg+Pnon+Nom^DB+Verb+Acquire+Pos+Past+A1sg
sulandırıyordu	sulan+Verb^DB+Verb+Caus+Pos+Prog1+Past+A3sg
içeriyordu	içer+Verb+Pos+Prog1+Past+A3sg
endişelendiler	endişe+Noun+A3sg+Pnon+Nom^DB+Verb+Acquire+Pos+Past+A3pl
koyamadılar	koy+Verb^DB+Verb+Able+Neg+Past+A3pl
insanlarıydı	insan+Noun+A3pl+P3sg+Nom^DB+Verb+Zero+Past+A3sg
hapsedildiler	hapset+Verb^DB+Verb+Pass+Pos+Past+A3pl
şanslıydılar	şans+Noun+A3sg+Pnon+Nom^DB+Adj+With^DB+Verb+Zero+Past+A3pl
sürüldüler	sür+Verb^DB+Verb+Pass+Pos+Past+A3pl
düştüler	düş+Verb+Pos+Past+A3pl
hüzünlenecek	hüzün+Noun+A3sg+Pnon+Nom^DB+Verb+Acquire+Pos+Fut+A3sg
öneririm	öner+Verb+Pos+Aor+A1sg
alamıyoruz	al+Verb^DB+Verb+Able+Neg+Prog1+A1pl
takipteler	takip+Noun+A3sg+Pnon+Loc^DB+Verb+Zero+Pres+A3pl
giderlerse	git+Verb+Pos+Aor+A3pl+Cond
bulunsunlar	bulun+Verb+Pos+Imp+A3pl
doğmaz	doğ+Verb+Neg+Aor+A3sg
inekse	inek+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Cond+A3sg
kodlanıyorlar	kodla+Verb^DB+Verb+Pass+Pos+Prog1+A3pl
kullanılmıştır	kullan+Verb^DB+Verb+Pass+Pos+Narr+A3sg+Cop
ekleniyor	ekle+Verb^DB+Verb+Pass+Pos+Prog1+A3sg
izlenebiliyor	izle+Verb^DB+Verb+Pass+Pos^DB+Verb+Able+Prog1+A3sg
kazasındayız	kaza+Noun+A3sg+P3sg+Loc^DB+Verb+Zero+Pres+A1pl
barındırdı	barın+Verb^DB+Verb+Caus+Pos+Past+A3sg
düşürüyordu	düş+Verb^DB+Verb+Caus+Pos+Prog1+Past+A3sg
altındalar	altın+Noun+A3sg+Pnon+Loc^DB+Verb+Zero+Pres+A3pl
işleyecek	işle+Verb+Pos+Fut+A3sg
sokacağız	sok+Verb+Pos+Fut+A1pl
pompalanıyor	pompala+Verb^DB+Verb+Pass+Pos+Prog1+A3sg
kaydediliyor	kaydet+Verb^DB+Verb+Pass+Pos+Prog1+A3sg
sağılabiliyor	sağ+Verb^DB+Verb+Pass+Pos^DB+Verb+Able+Prog1+A3sg
karşılaştırılıyor	karşılaştır+Verb^DB+Verb+Pass+Pos+Prog1+A3sg
oluşturuluyor	oluş+Verb^DB+Verb+Caus^DB+Verb+Pass+Pos+Prog1+A3sg
indiriliyor	in+Verb^DB+Verb+Caus^DB+Verb+Pass+Pos+Prog1+A3sg
çiftleştirmiyorlar	çiftleş+Verb^DB+Verb+Caus+Neg+Prog1+A3pl
tohumluyorlar	tohumla+Verb+Pos+Prog1+A3pl
başlıyorlar	başla+Verb+Pos+Prog1+A3pl
genişliyor	genişle+Verb+Pos+Prog1+A3sg
uzmanlaşmış	uzman+Noun+A3sg+Pnon+Nom^DB+Verb+Become+Pos+Narr+A3sg
edebiliyor	et+Verb+Pos^DB+Verb+Able+Prog1+A3sg
dağıtılıyor	dağıt+Verb^DB+Verb+Pass+Pos+Prog1+A3sg
yolluyorlar	yolla+Verb+Pos+Prog1+A3pl
genişletti	genişle+Verb^DB+Verb+Caus+Pos+Past+A3sg
ulaşabiliyorsunuz	ulaş+Verb+Pos^DB+Verb+Able+Prog1+A2pl
ediliyorlar	et+Verb^DB+Verb+Pass+Pos+Prog1+A3pl
inceleyebiliyor	incele+Verb+Pos^DB+Verb+Able+Prog1+A3sg
alınmıyor	al+Verb^DB+Verb+Pass+Neg+Prog1+A3sg
kullanabiliyorlar	kullan+Verb+Pos^DB+Verb+Able+Prog1+A3pl
ayırmış	ayır+Verb+Pos+Narr+A3sg
yiyebilir	ye+Verb+Pos^DB+Verb+Able+Aor+A3sg
gelmekmiş	gel+Verb+Pos^DB+Noun+Inf1+A3sg+Pnon+Nom^DB+Verb+Zero+Narr+A3sg
şeklindeymiş	şekil+Noun+A3sg+P3sg+Loc^DB+Verb+Zero+Narr+A3sg
oksimorondur	oksimoron+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Pres+A3sg+Cop
düşünürmüş	düşün+Verb+Pos+Aor+Narr+A3sg
gerçekleştiriyorlar	gerçek+Adj^DB+Verb+Become^DB+Verb+Caus+Pos+Prog1+A3pl
pişirilmiş	piş+Verb^DB+Verb+Caus^DB+Verb+Pass+Pos+Narr+A3sg
geçirilmiş	geç+Verb^DB+Verb+Caus^DB+Verb+Pass+Pos+Narr+A3sg
tanınmıyor	tanı+Verb^DB+Verb+Pass+Neg+Prog1+A3sg
kızartılmış	kızar+Verb^DB+Verb+Caus^DB+Verb+Pass+Pos+Narr+A3sg
sıkılmış	sık+Verb^DB+Verb+Pass+Pos+Narr+A3sg
patsa	pat+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Cond+A3sg
çorbasıymış	çorba+Noun+A3sg+P3sg+Nom^DB+Verb+Zero+Narr+A3sg
lokantasıymış	lokanta+Noun+A3sg+P3sg+Nom^DB+Verb+Zero+Narr+A3sg
doldurulmuş	dol+Verb^DB+Verb+Caus^DB+Verb+Pass+Pos+Narr+A3sg
pişerdi	piş+Verb+Pos+Aor+Past+A3sg
anlayamazdım	anla+Verb^DB+Verb+Able+Neg+Aor+Past+A1sg
ayrılırlar	ayır+Verb^DB+Verb+Pass+Pos+Aor+A3pl
cinstendir	cins+Noun+A3sg+Pnon+Abl^DB+Verb+Zero+Pres+A3sg+Cop
sebzedir	sebze+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Pres+A3sg+Cop
gelişmemiş	geliş+Verb+Neg+Narr+A3sg
bezelyelerdir	bezelye+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Pres+A3pl+Cop
yapışmaz	yapış+Verb+Neg+Aor+A3sg
pişirin	piş+Verb^DB+Verb+Caus+Pos+Imp+A2pl
