rahatlattı	rahatla+Verb^DB+Verb+Caus+Pos+Past+A3sg
anlatsınlar	anlat+Verb+Pos+Imp+A3pl
ulaşıldı	ulaş+Verb^DB+Verb+Pass+Pos+Past+A3sg
döneceğim	dön+Verb+Pos+Fut+A1sg
uymamış	uy+Verb+Neg+Narr+A3sg
almışlar	al+Verb+Pos+Narr+A3pl
vermiyor	ver+Verb+Neg+Prog1+A3sg
ilgilendirir	ilgilen+Verb^DB+Verb+Caus+Pos+Aor+A3sg
olmazlar	ol+Verb+Neg+Aor+A3pl
çatıyor	çat+Verb+Pos+Prog1+A3sg
bekleyecekmişiz	bekle+Verb+Pos+Fut+Narr+A1pl
bekleyelim	bekle+Verb+Pos+Opt+A1pl
beklesinler	bekle+Verb+Pos+Imp+A3pl
çalışmış	çalış+Verb+Pos+Narr+A3sg
çalışırlardı	çalış+Verb+Pos+Aor+A3pl+Past
çarpıştı	çarp+Verb+Pos^DB+Noun+Inf3+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A3sg
değişmeyecekti	değiş+Verb+Neg+Fut+Past+A3sg
çarpışıyor	çarp+Verb^DB+Verb+Recip+Pos+Prog1+A3sg
değişiyor	değiş+Verb+Pos+Prog1+A3sg
aktardılar	aktar+Verb+Pos+Past+A3pl
ayrılıyorlar	ayır+Verb^DB+Verb+Pass+Pos+Prog1+A3pl
olmadılar	ol+Verb+Neg+Past+A3pl
görülmüyor	gör+Verb^DB+Verb+Pass+Neg+Prog1+A3sg
olursak	ol+Verb+Pos+Aor+Cond+A1pl
söyleyebiliriz	söyle+Verb+Pos^DB+Verb+Able+Aor+A1pl
çıkabiliyor	çık+Verb+Pos^DB+Verb+Able+Prog1+A3sg
hatırlatıyoruz	hatırla+Verb^DB+Verb+Caus+Pos+Prog1+A1pl
bilindik	bil+Verb^DB+Verb+Pass+Pos+Past+A1pl
önereceğim	öner+Verb+Pos+Fut+A1sg
biliyorsunuzdur	bile+Verb+Pos+Prog1+A2pl+Cop
deniliyor	de+Verb^DB+Verb+Pass+Pos+Prog1+A3sg
düşünürseniz	düşün+Verb+Pos+Aor+Cond+A2pl
sormayın	sor+Verb+Neg+Imp+A2pl
veremiyoruz	ver+Verb^DB+Verb+Able+Neg+Prog1+A1pl
olabiliyor	ol+Verb+Pos^DB+Verb+Able+Prog1+A3sg
yollamışsınız	yolla+Verb+Pos+Narr+A2pl
öneriyor	öner+Verb+Pos+Prog1+A3sg
çıkılmalı	çık+Verb^DB+Verb+Pass+Pos+Neces+A3sg
çözebilecek	çöz+Verb+Pos^DB+Verb+Able+Fut+A3sg
bulunamayabilir	bul+Verb^DB+Verb+Pass^DB+Verb+Able+Neg^DB+Verb+Able+Aor+A3sg
bulundurmalı	bulun+Verb^DB+Verb+Caus+Pos+Neces+A3sg
etmemeliler	et+Verb+Neg+Neces+A3pl
kapılmayın	kap+Verb^DB+Verb+Pass+Neg+Imp+A2pl
bozmayın	boz+Verb+Neg+Imp+A2pl
mümkünse	mümkün+Adj^DB+Verb+Zero+Cond+A3sg
öneriyoruz	öner+Verb+Pos+Prog1+A1pl
çıkartamadım	çık+Verb^DB+Verb+Caus^DB+Verb+Caus^DB+Verb+Able+Neg+Past+A1sg
gezilebilir	gez+Verb^DB+Verb+Pass+Pos^DB+Verb+Able+Aor+A3sg
yatıyorlar	yat+Verb+Pos+Prog1+A3pl
iner	in+Verb+Pos+Aor+A3sg
inmez	in+Verb+Neg+Aor+A3sg
bakılmış	bak+Verb^DB+Verb+Pass+Pos+Narr+A3sg
yıkanıyorlar	yıka+Verb^DB+Verb+Pass+Pos+Prog1+A3pl
sızıyor	sız+Verb+Pos+Prog1+A3sg
dalıyorum	dala+Verb+Pos+Prog1+A1sg
hastanesiymiş	hastane+Noun+A3sg+P3sg+Nom^DB+Verb+Zero+Narr+A3sg
çekmeyeceklerdir	çek+Verb+Neg+Fut+A3pl+Cop
yanıltmasın	yanıl+Verb^DB+Verb+Caus+Neg+Imp+A3sg
gidilmiyor	git+Verb^DB+Verb+Pass+Neg+Prog1+A3sg
bahsediliyor	bahset+Verb^DB+Verb+Pass+Pos+Prog1+A3sg
çıkıyorum	çık+Verb+Pos+Prog1+A1sg
kararıyor	karar+Verb+Pos+Prog1+A3sg
soyulmuş	soy+Verb^DB+Verb+Pass+Pos+Narr+A3sg
haşlanmış	haşla+Verb^DB+Verb+Pass+Pos+Narr+A3sg
olunacak	ol+Verb^DB+Verb+Pass+Pos+Fut+A3sg
geçirebilirsiniz	geç+Verb^DB+Verb+Caus+Pos^DB+Verb+Able+Aor+A2pl
alacaksanız	al+Verb+Pos+Fut+Cond+A2pl
uğrayın	uğra+Verb+Pos+Imp+A2pl
canlandırıyor	can+Noun+A3sg+Pnon+Nom^DB+Verb+Acquire^DB+Verb+Caus+Pos+Prog1+A3sg
cevaplıyor	cevapla+Verb+Pos+Prog1+A3sg
kalabilir	kal+Verb+Pos^DB+Verb+Able+Aor+A3sg
planlıyoruz	planla+Verb+Pos+Prog1+A1pl
kalınacak	kal+Verb^DB+Verb+Pass+Pos+Fut+A3sg
kuşatıyor	kuşat+Verb+Pos+Prog1+A3sg
oluşmuyor	oluş+Verb+Neg+Prog1+A3sg
görebiliyorlar	gör+Verb+Pos^DB+Verb+Able+Prog1+A3pl
çıkılıyor	çık+Verb^DB+Verb+Pass+Pos+Prog1+A3sg
gideceğiz	git+Verb+Pos+Fut+A1pl
istiyoruz	iste+Verb+Pos+Prog1+A1pl
öğrenebilirsek	öğren+Verb+Pos^DB+Verb+Able+Aor+Cond+A1pl
seviniriz	sevin+Verb+Pos+Aor+A1pl
bürünüyor	bürün+Verb+Pos+Prog1+A3sg
kapanmıyor	kapa+Verb^DB+Verb+Pass+Neg+Prog1+A3sg
farkedeceksiniz	farket+Verb+Pos+Fut+A2pl
dalabilir	dal+Verb+Pos^DB+Verb+Able+Aor+A3sg
yürüyebilirsiniz	yürü+Verb+Pos^DB+Verb+Able+Aor+A2pl
fazlalaşıyor	fazla+Adj^DB+Verb+Become+Pos+Prog1+A3sg
dolaşıyorlar	dolaş+Verb+Pos+Prog1+A3pl
korunabilmiş	koru+Verb^DB+Verb+Pass+Pos^DB+Verb+Able+Narr+A3sg
sanılıyor	san+Verb^DB+Verb+Pass+Pos+Prog1+A3sg
direnmişler	dire+Verb^DB+Verb+Pass+Pos+Narr+A3pl
işliyor	işle+Verb+Pos+Prog1+A3sg
değerlendiriyorsunuz	değer+Noun+A3sg+Pnon+Nom^DB+Verb+Acquire^DB+Verb+Caus+Pos+Prog1+A2pl
oturtulmuş	otur+Verb^DB+Verb+Caus^DB+Verb+Pass+Pos+Narr+A3sg
edemiyor	et+Verb^DB+Verb+Able+Neg+Prog1+A3sg
davranıyorsa	davran+Verb+Pos+Prog1+Cond+A3sg
rastlasanız	rastla+Verb+Pos+Desr+A2pl
öğrenebilir	öğren+Verb+Pos^DB+Verb+Able+Aor+A3sg
tırmanabilirsiniz	tırman+Verb+Pos^DB+Verb+Able+Aor+A2pl
barındırıyor	barın+Verb^DB+Verb+Caus+Pos+Prog1+A3sg
tanınıyor	tanı+Verb^DB+Verb+Pass+Pos+Prog1+A3sg
dalabilirler	dal+Verb+Pos^DB+Verb+Able+Aor+A3pl
sergileniyor	sergile+Verb^DB+Verb+Pass+Pos+Prog1+A3sg
yetişiyor	yetiş+Verb+Pos+Prog1+A3sg
uğrayabilirsiniz	uğra+Verb+Pos^DB+Verb+Able+Aor+A2pl
düşkünseniz	düşkü+Noun+A3sg+P2sg+Nom^DB+Verb+Zero+Cond+A2pl
uçuyor	uç+Verb+Pos+Prog1+A3sg
kalınır	kal+Verb^DB+Verb+Pass+Pos+Aor+A3sg
yenir	ye+Verb^DB+Verb+Pass+Pos+Aor+A3sg
geçiriyorsanız	geç+Verb^DB+Verb+Caus+Pos+Prog1+Cond+A2pl
oralardaysanız	ora+Noun+A3pl+Pnon+Loc^DB+Verb+Zero+Cond+A2pl
kapanıyor	kapa+Verb^DB+Verb+Pass+Pos+Prog1+A3sg
bakabilirsiniz	bak+Verb+Pos^DB+Verb+Able+Aor+A2pl
yiyebilirsiniz	ye+Verb+Pos^DB+Verb+Able+Aor+A2pl
yağdı	yağ+Verb+Pos+Past+A3sg
düzenleniyor	düzenle+Verb^DB+Verb+Pass+Pos+Prog1+A3sg
erdi	er+Verb+Pos+Past+A3sg
doldurmuş	dol+Verb^DB+Verb+Caus+Pos+Narr+A3sg
varabiliyorsunuz	var+Verb+Pos^DB+Verb+Able+Prog1+A2pl
faydalanabiliyorsunuz	fayda+Noun+A3sg+Pnon+Nom^DB+Verb+Acquire+Pos^DB+Verb+Able+Prog1+A2pl
yapılıyor	yap+Verb^DB+Verb+Pass+Pos+Prog1+A3sg
paylaşıyorlar	paylaş+Verb+Pos+Prog1+A3pl
götürüyor	götür+Verb+Pos+Prog1+A3sg
varıyor	var+Verb+Pos+Prog1+A3sg
dönülüyor	dön+Verb^DB+Verb+Pass+Pos+Prog1+A3sg
yeniliyor	ye+Verb^DB+Verb+Pass+Pos+Prog1+A3sg
yürüyorsunuz	yürü+Verb+Pos+Prog1+A2pl
yürüyebilir	yürü+Verb+Pos^DB+Verb+Able+Aor+A3sg
geçirmez	geç+Verb^DB+Verb+Caus+Neg+Aor+A3sg
seçebiliyorsunuz	seç+Verb+Pos^DB+Verb+Able+Prog1+A2pl
eritilmiş	eri+Verb^DB+Verb+Caus^DB+Verb+Pass+Pos+Narr+A3sg
varıyorsunuz	var+Verb+Pos+Prog1+A2pl
binebilirsiniz	bin+Verb+Pos^DB+Verb+Able+Aor+A2pl
tanışmamıştı	tanış+Verb+Neg+Narr+Past+A3sg
seçmişlerdi	seç+Verb+Pos+Narr+A3pl+Past
yeriydi	yer+Noun+A3sg+P3sg+Nom^DB+Verb+Zero+Past+A3sg
sürdürdüler	sür+Verb^DB+Verb+Caus+Pos+Past+A3pl
gelişti	geliş+Verb+Pos+Past+A3sg
aşsa	aş+Verb+Pos+Desr+A3sg
bağlasa	bağla+Verb+Pos+Desr+A3sg
kaybetmeyecek	kaybet+Verb+Neg+Fut+A3sg
boşanmış	boşa+Verb^DB+Verb+Pass+Pos+Narr+A3sg
serpiyor	serp+Verb+Pos+Prog1+A3sg
oyuyor	oy+Verb+Pos+Prog1+A3sg
temizliyor	temizle+Verb+Pos+Prog1+A3sg
tutmalısınız	tut+Verb+Pos+Neces+A2pl
varırsanız	var+Verb+Pos+Aor+Cond+A2pl
şaşırmayın	şaşır+Verb+Neg+Imp+A2pl
saptanmış	sapta+Verb^DB+Verb+Pass+Pos+Narr+A3sg
kaçırılmayacak	kaç+Verb^DB+Verb+Caus^DB+Verb+Pass+Neg+Fut+A3sg
sağlarmış	sağla+Verb+Pos+Aor+Narr+A3sg
alışıldık	alış+Verb^DB+Verb+Pass+Pos+Past+A1pl
kentti	kent+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A3sg
engelleyemedi	engelle+Verb^DB+Verb+Able+Neg+Past+A3sg
kazılmadı	kaz+Verb^DB+Verb+Pass+Neg+Past+A3sg
yaslanıyorsa	yasla+Verb^DB+Verb+Pass+Pos+Prog1+Cond+A3sg
korunmuş	koru+Verb^DB+Verb+Pass+Pos+Narr+A3sg
giremiyor	gir+Verb^DB+Verb+Able+Neg+Prog1+A3sg
kapatılırmış	kapa+Verb^DB+Verb+Caus^DB+Verb+Pass+Pos+Aor+Narr+A3sg
çıkıyorlar	çık+Verb+Pos+Prog1+A3pl
arıyorlar	ara+Verb+Pos+Prog1+A3pl
bırakıyorlar	bırak+Verb+Pos+Prog1+A3pl
zorundalar	zor+Adj^DB+Noun+Zero+A3sg+P3sg+Loc^DB+Verb+Zero+Pres+A3pl
kazıyor	kaz+Verb+Pos+Prog1+A3sg
terkediyorlar	terket+Verb+Pos+Prog1+A3pl
kuruyor	kur+Verb+Pos+Prog1+A3sg
yaslanıyor	yasla+Verb^DB+Verb+Pass+Pos+Prog1+A3sg
övünüyorlar	övün+Verb+Pos+Prog1+A3pl
çekecektir	çek+Verb+Pos+Fut+A3sg+Cop
ilgilenir	ilgilen+Verb+Pos+Aor+A3sg
katılabilirsiniz	kat+Verb^DB+Verb+Pass+Pos^DB+Verb+Able+Aor+A2pl
düzenliyor	düzenle+Verb+Pos+Prog1+A3sg
uğruyorlar	uğra+Verb+Pos+Prog1+A3pl
demirliyor	demirle+Verb+Pos+Prog1+A3sg
danışabilirsiniz	danış+Verb+Pos^DB+Verb+Able+Aor+A2pl
konuluyor	kon+Verb^DB+Verb+Pass+Pos+Prog1+A3sg
incelendi	incele+Verb^DB+Verb+Pass+Pos+Past+A3sg
verildi	ver+Verb^DB+Verb+Pass+Pos+Past+A3sg
çalışıldı	çalış+Verb^DB+Verb+Pass+Pos+Past+A3sg
sağlanmasıdır	sağla+Verb^DB+Verb+Pass+Pos^DB+Noun+Inf2+A3sg+P3sg+Nom^DB+Verb+Zero+Pres+A3sg+Cop
yürütülmüştür	yürü+Verb^DB+Verb+Caus^DB+Verb+Pass+Pos+Narr+A3sg+Cop
gidilmiştir	git+Verb^DB+Verb+Pass+Pos+Narr+A3sg+Cop
saptanmıştır	sapta+Verb^DB+Verb+Pass+Pos+Narr+A3sg+Cop
hedeflenmektedir	hedefle+Verb^DB+Verb+Pass+Pos+Prog2+A3sg+Cop
yapılmıştır	yap+Verb^DB+Verb+Pass+Pos+Narr+A3sg+Cop
gerçekleştirilmiştir	gerçek+Noun+A3sg+Pnon+Nom^DB+Verb+Become^DB+Verb+Caus^DB+Verb+Pass+Pos+Narr+A3sg+Cop
olmalıyız	ol+Verb+Pos+Neces+A1pl
karşılaşılacak	karşılaş+Verb^DB+Verb+Pass+Pos+Fut+A3sg
getireceğiz	getir+Verb+Pos+Fut+A1pl
ulaştıracağız	ulaş+Verb^DB+Verb+Caus+Pos+Fut+A1pl
görüştük	görüş+Verb+Pos+Past+A1pl
yapılacakmış	yap+Verb^DB+Verb+Pass+Pos+Fut+Narr+A3sg
faydalanacak	fayda+Noun+A3sg+Pnon+Nom^DB+Verb+Acquire+Pos+Fut+A3sg
satılıyor	sat+Verb^DB+Verb+Pass+Pos+Prog1+A3sg
çıkalım	çık+Verb+Pos+Opt+A1pl
okuyabilecek	oku+Verb+Pos^DB+Verb+Able+Fut+A3sg
konuşulacak	konuş+Verb^DB+Verb+Pass+Pos+Fut+A3sg
alınacak	al+Verb^DB+Verb+Pass+Pos+Fut+A3sg
yapabiliriz	yap+Verb+Pos^DB+Verb+Able+Aor+A1pl
konuşulabilir	konuş+Verb^DB+Verb+Pass+Pos^DB+Verb+Able+Aor+A3sg
doluyor	dola+Verb+Pos+Prog1+A3sg
yapıştırılmış	yapış+Verb^DB+Verb+Caus^DB+Verb+Pass+Pos+Narr+A3sg
selamlaşıyor	selamla+Verb^DB+Verb+Recip+Pos+Prog1+A3sg
kuruluyor	kur+Verb^DB+Verb+Pass+Pos+Prog1+A3sg
denemiyor	de+Verb^DB+Verb+Pass^DB+Verb+Able+Neg+Prog1+A3sg
alınıyor	al+Verb^DB+Verb+Pass+Pos+Prog1+A3sg
çevriliyor	çevir+Verb^DB+Verb+Pass+Pos+Prog1+A3sg
oluşuyor	oluş+Verb+Pos+Prog1+A3sg
önlüyor	önle+Verb+Pos+Prog1+A3sg
açıyorlarmış	aç+Verb+Pos+Prog1+A3pl+Narr
çevirmiş	çevir+Verb+Pos+Narr+A3sg
yağdırmışlar	yağ+Verb^DB+Verb+Caus+Pos+Narr+A3pl
kullanmışlar	kullan+Verb+Pos+Narr+A3pl
çıkmamış	çık+Verb+Neg+Narr+A3sg
işlet	işle+Verb^DB+Verb+Caus+Pos+Imp+A2sg
devret	devret+Verb+Pos+Imp+A2sg
tartışılıyor	tartış+Verb^DB+Verb+Pass+Pos+Prog1+A3sg
durumundayız	durum+Noun+A3sg+P3sg+Loc^DB+Verb+Zero+Pres+A1pl
çıkartır	çık+Verb^DB+Verb+Caus^DB+Verb+Caus+Pos+Aor+A3sg
koruyamamışız	koru+Verb^DB+Verb+Able+Neg+Narr+A1pl
seyredermiş	seyret+Verb+Pos+Aor+Narr+A3sg
kızıyor	kız+Verb+Pos+Prog1+A3sg
kadarmış	kadar+Postp+PCDat^DB+Verb+Zero+Narr+A3sg
yıkılırsa	yık+Verb^DB+Verb+Pass+Pos+Aor+Cond+A3sg
kaybederiz	kaybet+Verb+Pos+Aor+A1pl
çıkarılmazsa	çık+Verb^DB+Verb+Caus^DB+Verb+Pass+Neg+Aor+Cond+A3sg
korunacak	koru+Verb^DB+Verb+Pass+Pos+Fut+A3sg
çıkartılmış	çık+Verb^DB+Verb+Caus^DB+Verb+Caus^DB+Verb+Pass+Pos+Narr+A3sg
kalkardı	kalk+Verb+Pos+Aor+Past+A3sg
dağılıyor	dağıl+Verb+Pos+Prog1+A3sg
çıkılsa	çık+Verb^DB+Verb+Pass+Pos+Desr+A3sg
akıtılsa	ak+Verb^DB+Verb+Caus^DB+Verb+Pass+Pos+Desr+A3sg
yapmıyor	yap+Verb+Neg+Prog1+A3sg
hazırlıyormuş	hazırla+Verb+Pos+Prog1+Narr+A3sg
düzelt	düzel+Verb^DB+Verb+Caus+Pos+Imp+A2sg
boyandı	boya+Verb^DB+Verb+Pass+Pos+Past+A3sg
konuldu	kon+Verb^DB+Verb+Pass+Pos+Past+A3sg
karşılaştı	karşılaş+Verb+Pos+Past+A3sg
indirtmiş	in+Verb^DB+Verb+Caus^DB+Verb+Caus+Pos+Narr+A3sg
çıkıverdi	çık+Verb+Pos^DB+Verb+Hastily+Past+A3sg
tamamladı	tamamla+Verb+Pos+Past+A3sg
üzdü	üz+Verb+Pos+Past+A3sg
geçeceğiz	geç+Verb+Pos+Fut+A1pl
yeniledi	yenile+Verb+Pos+Past+A3sg
dönüştürdü	dönüş+Verb^DB+Verb+Caus+Pos+Past+A3sg
bulunmamaktadır	bulun+Verb+Neg+Prog2+A3sg+Cop
yaratıyor	yarat+Verb+Pos+Prog1+A3sg
tartışmalı	tartış+Verb+Pos+Neces+A3sg
yadırgıyoruz	yadırga+Verb+Pos+Prog1+A1pl
düşünüyoruz	düşün+Verb+Pos+Prog1+A1pl
söyledik	söyle+Verb+Pos+Past+A1pl
dinlemiyorlar	dinle+Verb+Neg+Prog1+A3pl
kapatabilirlerdi	kapa+Verb^DB+Verb+Caus+Pos^DB+Verb+Able+Aor+A3pl+Past
çıkmıyorsa	çık+Verb+Neg+Prog1+Cond+A3sg
başlattılar	başla+Verb^DB+Verb+Caus+Pos+Past+A3pl
işleniyor	işle+Verb^DB+Verb+Pass+Pos+Prog1+A3sg
gönderiliyor	gönder+Verb^DB+Verb+Pass+Pos+Prog1+A3sg
olacaklar	ol+Verb+Pos+Fut+A3pl
başlatıyor	başla+Verb^DB+Verb+Caus+Pos+Prog1+A3sg
kullanacaklar	kullan+Verb+Pos+Fut+A3pl
uygulanıyor	uygula+Verb^DB+Verb+Pass+Pos+Prog1+A3sg
sunuluyor	sun+Verb^DB+Verb+Pass+Pos+Prog1+A3sg
kazanacak	kazan+Verb+Pos+Fut+A3sg
katılabiliyor	kat+Verb^DB+Verb+Pass+Pos^DB+Verb+Able+Prog1+A3sg
kavuşacak	kavuş+Verb+Pos+Fut+A3sg
karşılıyor	karşıla+Verb+Pos+Prog1+A3sg
faydalanabiliyorlar	fayda+Noun+A3sg+Pnon+Nom^DB+Verb+Acquire+Pos^DB+Verb+Able+Prog1+A3pl
kapsıyor	kapsa+Verb+Pos+Prog1+A3sg
açılmışız	aç+Verb^DB+Verb+Pass+Pos+Narr+A1pl
yiyelim	ye+Verb+Pos+Opt+A1pl
dinlemedi	dinle+Verb+Neg+Past+A3sg
kişiyiz	kişi+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Pres+A1pl
sustum	sus+Verb+Pos+Past+A1sg
heyecanlandırmıyordu	heyecan+Noun+A3sg+Pnon+Nom^DB+Verb+Acquire^DB+Verb+Caus+Neg+Prog1+Past+A3sg
olacakmış	ol+Verb+Pos+Fut+Narr+A3sg
geleceğiz	gel+Verb+Pos+Fut+A1pl
geçerseniz	geç+Verb+Pos+Aor+Cond+A2pl
görülmüştü	gör+Verb^DB+Verb+Pass+Pos+Narr+Past+A3sg
dönseydik	dön+Verb+Pos+Desr+Past+A1pl
gözükürdü	gözük+Verb+Pos+Aor+Past+A3sg
buyrun	buyur+Verb+Pos+Imp+A2pl
bilmesem	bil+Verb+Neg+Desr+A1sg
içiyorlar	iç+Verb+Pos+Prog1+A3pl
konuşuyorlar	konuş+Verb+Pos+Prog1+A3pl
şuymuş	şu+Pron+Demons+A3sg+Pnon+Nom^DB+Verb+Zero+Narr+A3sg
kalabileceğim	kal+Verb+Pos^DB+Verb+Able+Fut+A1sg
yazıyormuş	yaz+Verb+Pos+Prog1+Narr+A3sg
gitmişim	git+Verb+Pos+Narr+A1sg
bilecekmiş	bil+Verb+Pos+Fut+Narr+A3sg
kalmışsam	kal+Verb+Pos+Narr+Cond+A1sg
saydım	say+Verb+Pos+Past+A1sg
göremiyorlarsa	gör+Verb^DB+Verb+Able+Neg+Prog1+A3pl+Cond
belirttim	belir+Verb^DB+Verb+Caus+Pos+Past+A1sg
attık	at+Verb+Pos+Past+A1pl
anlaştı	anlaş+Verb+Pos+Past+A3sg
satılacak	sat+Verb^DB+Verb+Pass+Pos+Fut+A3sg
süredir	süre+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Pres+A3sg+Cop
gösteriyorduk	göster+Verb+Pos+Prog1+Past+A1pl
ulaşacak	ulaş+Verb+Pos+Fut+A3sg
alabilecekler	al+Verb+Pos^DB+Verb+Able+Fut+A3pl
geçecekler	geç+Verb+Pos+Fut+A3pl
indirmiş	in+Verb^DB+Verb+Caus+Pos+Narr+A3sg
ulaşacaklar	ulaş+Verb+Pos+Fut+A3pl
bırakmıyorlar	bırak+Verb+Neg+Prog1+A3pl
oturuyorum	otur+Verb+Pos+Prog1+A1sg
gerekliymiş	gerek+Noun+A3sg+Pnon+Nom^DB+Adj+With^DB+Verb+Zero+Narr+A3sg
diktirdim	dik+Verb^DB+Verb+Caus+Pos+Past+A1sg
duracağım	dur+Verb+Pos+Fut+A1sg
aranıyorum	ara+Verb^DB+Verb+Pass+Pos+Prog1+A1sg
yaparlar	yap+Verb+Pos+Aor+A3pl
karıştırdım	karış+Verb^DB+Verb+Caus+Pos+Past+A1sg
varabileceğim	var+Verb+Pos^DB+Verb+Able+Fut+A1sg
gidebiliyorsun	git+Verb+Pos^DB+Verb+Able+Prog1+A2sg
geçiyorlar	geç+Verb+Pos+Prog1+A3pl
yüzyıllardır	yüzyıl+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Pres+A3pl+Cop
bizimkidir	biz+Pron+Pers+A1pl+Pnon+Gen^DB+Pron+Rel+A3sg+Pnon+Nom^DB+Verb+Zero+Pres+A3sg+Cop
doğramışlardı	doğra+Verb+Pos+Narr+A3pl+Past
okumayacağım	oku+Verb+Neg+Fut+A1sg
ilgilenmemişlerdi	ilgilen+Verb+Neg+Narr+A3pl+Past
kalabilecekler	kal+Verb+Pos^DB+Verb+Able+Fut+A3pl
değdiriyorsunuz	değ+Verb^DB+Verb+Caus+Pos+Prog1+A2pl
dalıyorsunuz	dala+Verb+Pos+Prog1+A2pl
değdirebildim	değ+Verb^DB+Verb+Caus+Pos^DB+Verb+Able+Past+A1sg
düştüm	düş+Verb+Pos+Past+A1sg
ilgilendi	ilgilen+Verb+Pos+Past+A3sg
sarmaladı	sarmala+Verb+Pos+Past+A3sg
satayım	sat+Verb+Pos+Opt+A1sg
içilmez	iç+Verb^DB+Verb+Pass+Neg+Aor+A3sg
içilir	iç+Verb^DB+Verb+Pass+Pos+Aor+A3sg
mayışmıştı	mayış+Verb+Pos+Narr+Past+A3sg
bitişikti	bitişik+Adj^DB+Verb+Zero+Past+A3sg
bağırıyor	bağır+Verb+Pos+Prog1+A3sg
söylesene	söyle+Verb+Pos+Imp+A2sg
sanıyorsun	san+Verb+Pos+Prog1+A2sg
bulundum	bulun+Verb+Pos+Past+A1sg
kalka	kalk+Verb+Pos+Opt+A3sg
boştu	boş+Adj^DB+Verb+Zero+Past+A3sg
satıyordu	sat+Verb+Pos+Prog1+Past+A3sg
koymuşlardı	koy+Verb+Pos+Narr+A3pl+Past
tadayım	tat+Verb+Pos+Opt+A1sg
söylüyorlardı	söyle+Verb+Pos+Prog1+A3pl+Past
tutmasam	tut+Verb+Neg+Desr+A1sg
çağırdım	çağır+Verb+Pos+Past+A1sg
geçirmiştik	geç+Verb^DB+Verb+Caus+Pos+Narr+Past+A1pl
yersin	ye+Verb+Pos+Aor+A2sg
kokmuyor	kok+Verb+Neg+Prog1+A3sg
geçmişlerdi	geç+Verb+Pos+Narr+A3pl+Past
kurtulmuştuk	kurtul+Verb+Pos+Narr+Past+A1pl
kurtaracaktı	kurtar+Verb+Pos+Fut+Past+A3sg
kuruyorum	kur+Verb+Pos+Prog1+A1sg
çıktınız	çık+Verb+Pos+Past+A2pl
düşmemiş	düş+Verb+Neg+Narr+A3sg
sızayım	sız+Verb+Pos+Opt+A1sg
kaybolayım	kaybol+Verb+Pos+Opt+A1sg
yaşayayım	yaşa+Verb+Pos+Opt+A1sg
çağırmasın	çağır+Verb+Neg+Imp+A3sg
diyorsanız	de+Verb+Pos+Prog1+Cond+A2pl
yerdesiniz	yer+Noun+A3sg+Pnon+Loc^DB+Verb+Zero+Pres+A2pl
gerilmiş	ger+Verb^DB+Verb+Pass+Pos+Narr+A3sg
aramayın	ara+Verb+Neg+Imp+A2pl
ayırınız	ayır+Verb+Pos+Imp+A2pl
edinecek	edin+Verb+Pos+Fut+A3sg
duraklaya	durakla+Verb+Pos+Opt+A3sg
bildik	bil+Verb+Pos+Past+A1pl
silinmeyecek	sil+Verb^DB+Verb+Pass+Neg+Fut+A3sg
sıkıyorsa	sık+Verb+Pos+Prog1+Cond+A3sg
döne	dön+Verb+Pos+Opt+A3sg
geçmeyiniz	geç+Verb+Neg+Imp+A2pl
geçiliyor	geç+Verb^DB+Verb+Pass+Pos+Prog1+A3sg
acıktı	acık+Verb+Pos+Past+A3sg
okuyabilirsiniz	oku+Verb+Pos^DB+Verb+Able+Aor+A2pl
niyetindeyseniz	niyet+Noun+A3sg+P3sg+Loc^DB+Verb+Zero+Cond+A2pl
götürecek	götür+Verb+Pos+Fut+A3sg
tanışacaksınız	tanış+Verb+Pos+Fut+A2pl
demiyorsanız	de+Verb+Neg+Prog1+Cond+A2pl
iseniz	i+Verb+Pos+Cond+A2pl
bakılmıyor	bak+Verb^DB+Verb+Pass+Neg+Prog1+A3sg
arasındaydı	ara+Noun+A3sg+P3sg+Loc^DB+Verb+Zero+Past+A3sg
buluşturdu	buluş+Verb^DB+Verb+Caus+Pos+Past+A3sg
yararlanamadı	yarar+Noun+A3sg+Pnon+Nom^DB+Verb+Acquire^DB+Verb+Able+Neg+Past+A3sg
kazandık	kazan+Verb+Pos+Past+A1pl
çizecek	çiz+Verb+Pos+Fut+A3sg
oynadı	oyna+Verb+Pos+Past+A3sg
yadırgamadı	yadırga+Verb+Neg+Past+A3sg
yaşattı	yaşa+Verb^DB+Verb+Caus+Pos+Past+A3sg
harcadı	harca+Verb+Pos+Past+A3sg
kopardı	kop+Verb+Pos+Aor+Past+A3sg
kullanıldı	kullan+Verb^DB+Verb+Pass+Pos+Past+A3sg
yitirdi	yit+Verb^DB+Verb+Caus+Pos+Past+A3sg
kutladı	kutla+Verb+Pos+Past+A3sg
aktı	ak+Verb+Pos+Past+A3sg
kucaklıyorum	kucakla+Verb+Pos+Prog1+A1sg
kalkmıştır	kalk+Verb+Pos+Narr+A3sg+Cop
ilgilenin	ilgilen+Verb+Pos+Imp+A2pl
