rahatlattı	rahatla+Verb^DB+Verb+Caus+Pos+Past+A3sg
ayrılıyordu	ayır+Verb^DB+Verb+Pass+Pos+Prog1+Past+A3sg
getiriliyordu	getir+Verb^DB+Verb+Pass+Pos+Prog1+Past+A3sg
doymuştuk	doy+Verb+Pos+Narr+Past+A1pl
donatmıştı	dona+Verb^DB+Verb+Caus+Pos+Narr+Past+A3sg
içiyordum	iç+Verb+Pos+Prog1+Past+A1sg
noktalandı	noktala+Verb^DB+Verb+Pass+Pos+Past+A3sg
ermişti	er+Verb+Pos+Narr+Past+A3sg
hüzünlendim	hüzün+Noun+A3sg+Pnon+Nom^DB+Verb+Acquire+Pos+Past+A1sg
sulandırıyordu	sulan+Verb^DB+Verb+Caus+Pos+Prog1+Past+A3sg
içeriyordu	içer+Verb+Pos+Prog1+Past+A3sg
endişelendiler	endişe+Noun+A3sg+Pnon+Nom^DB+Verb+Acquire+Pos+Past+A3pl
koyamadılar	koy+Verb^DB+Verb+Able+Neg+Past+A3pl
insanlarıydı	insan+Noun+A3pl+P3sg+Nom^DB+Verb+Zero+Past+A3sg
hapsedildiler	hapset+Verb^DB+Verb+Pass+Pos+Past+A3pl
şanslıydılar	şans+Noun+A3sg+Pnon+Nom^DB+Adj+With^DB+Verb+Zero+Past+A3pl
sürüldüler	sür+Verb^DB+Verb+Pass+Pos+Past+A3pl
düştüler	düş+Verb+Pos+Past+A3pl
barındırdı	barın+Verb^DB+Verb+Caus+Pos+Past+A3sg
düşürüyordu	düş+Verb^DB+Verb+Caus+Pos+Prog1+Past+A3sg
genişletti	genişle+Verb^DB+Verb+Caus+Pos+Past+A3sg
pişerdi	piş+Verb+Pos+Aor+Past+A3sg
anlayamazdım	anla+Verb^DB+Verb+Able+Neg+Aor+Past+A1sg
tasarladı	tasarla+Verb+Pos+Past+A3sg
katılmıştı	kat+Verb^DB+Verb+Pass+Pos+Narr+Past+A3sg
çekmedi	çek+Verb+Neg+Past+A3sg
tartışmadı	tartış+Verb+Neg+Past+A3sg
didindi	didin+Verb+Pos+Past+A3sg
gelmiyordum	gel+Verb+Neg+Prog1+Past+A1sg
getirememiştim	getir+Verb^DB+Verb+Able+Neg+Narr+Past+A1sg
bayılırdı	bayıl+Verb+Pos+Aor+Past+A3sg
boyadım	boya+Verb+Pos+Past+A1sg
çimdik	çim+Verb+Pos+Past+A1pl
sordular	sor+Verb+Pos+Past+A3pl
ısmarlıyordum	ısmarla+Verb+Pos+Prog1+Past+A1sg
nefisti	nefis+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A3sg
denedik	dene+Verb+Pos+Past+A1pl
şaşırmadık	şaşır+Verb+Neg+Past+A1pl
düşündünüz	düşün+Verb+Pos+Past+A2pl
orechietti	orechiet+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A3sg
tanışmıştınız	tanış+Verb+Pos+Narr+Past+A2pl
yayınlamıştım	yayınla+Verb+Pos+Narr+Past+A1sg
atmıştım	at+Verb+Pos+Narr+Past+A1sg
oturmuştuk	otur+Verb+Pos+Narr+Past+A1pl
sıkışıktı	sıkışık+Adj^DB+Verb+Zero+Past+A3sg
istememiştim	iste+Verb+Neg+Narr+Past+A1sg
düşünenlerdendim	düşün+Verb+Pos^DB+Adj+PresPart^DB+Noun+Zero+A3pl+Pnon+Abl^DB+Verb+Zero+Past+A1sg
düşünmüştünüz	düşün+Verb+Pos+Narr+Past+A2pl
ürküyordum	ürk+Verb+Pos+Prog1+Past+A1sg
sanıyorduk	san+Verb+Pos+Prog1+Past+A1pl
rahatlamıştı	rahatla+Verb+Pos+Narr+Past+A3sg
ilerliyorduk	ilerle+Verb+Pos+Prog1+Past+A1pl
irkildik	irkil+Verb+Pos+Past+A1pl
önemsemedi	önemse+Verb+Neg+Past+A3sg
buğulanmıştı	buğula+Verb^DB+Verb+Pass+Pos+Narr+Past+A3sg
zorlaştı	zor+Adj^DB+Verb+Become+Pos+Past+A3sg
olmaktaydı	ol+Verb+Pos^DB+Noun+Inf1+A3sg+Pnon+Loc^DB+Verb+Zero+Past+A3sg
eridi	eri+Verb+Pos+Past+A3sg
imzaladık	imzala+Verb+Pos+Past+A1pl
inceledik	incele+Verb+Pos+Past+A1pl
diktik	dik+Verb+Pos+Past+A1pl
getirttik	getir+Verb^DB+Verb+Caus+Pos+Past+A1pl
yapamadık	yap+Verb^DB+Verb+Able+Neg+Past+A1pl
yelkenseverdim	yelkensever+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A1sg
doğurdu	doğ+Verb^DB+Verb+Caus+Pos+Past+A3sg
bilmiyorduk	bil+Verb+Neg+Prog1+Past+A1pl
takılmadılar	tak+Verb^DB+Verb+Pass+Neg+Past+A3pl
gecelenecekti	gecele+Verb^DB+Verb+Pass+Pos+Fut+Past+A3sg
karşılandık	karşıla+Verb^DB+Verb+Pass+Pos+Past+A1pl
ganiydi	gani+Adj^DB+Verb+Zero+Past+A3sg
rekordu	rekor+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A3sg
düştük	düş+Verb+Pos+Past+A1pl
sevindik	sevin+Verb+Pos+Past+A1pl
gençleştirdi	genç+Noun+A3sg+Pnon+Nom^DB+Verb+Become^DB+Verb+Caus+Pos+Past+A3sg
düşürüldü	düş+Verb^DB+Verb+Caus^DB+Verb+Pass+Pos+Past+A3sg
indirdik	in+Verb^DB+Verb+Caus+Pos+Past+A1pl
yakaladık	yakala+Verb+Pos+Past+A1pl
selamladı	selamla+Verb+Pos+Past+A3sg
bitebilirdi	bit+Verb+Pos^DB+Verb+Able+Aor+Past+A3sg
atabilseydi	at+Verb+Pos^DB+Verb+Able+Desr+Past+A3sg
bilemediniz	bil+Verb^DB+Verb+Able+Neg+Past+A2pl
savaştılar	savaş+Verb+Pos+Past+A3pl
yaşlanmıştı	yaş+Noun+A3sg+Pnon+Nom^DB+Verb+Acquire+Pos+Narr+Past+A3sg
gördün	gör+Verb+Pos+Past+A2sg
paylaştım	paylaş+Verb+Pos+Past+A1sg
bozmuştu	boz+Verb+Pos+Narr+Past+A3sg
perdesiydi	perde+Noun+A3sg+P3sg+Nom^DB+Verb+Zero+Past+A3sg
ayırdı	ayır+Verb+Pos+Past+A3sg
biçiyordu	biç+Verb+Pos+Prog1+Past+A3sg
uğraştılar	uğraş+Verb+Pos+Past+A3pl
ıslıkladılar	ıslıkla+Verb+Pos+Past+A3pl
olmamalıydı	ol+Verb+Neg+Neces+Past+A3sg
bozuluyordu	boz+Verb^DB+Verb+Pass+Pos+Prog1+Past+A3sg
ıslıkladı	ıslıkla+Verb+Pos+Past+A3sg
püskürdü	püskür+Verb+Pos+Past+A3sg
getirseydi	getir+Verb+Pos+Desr+Past+A3sg
oynadılar	oyna+Verb+Pos+Past+A3pl
kopmadı	kop+Verb+Neg+Past+A3sg
kattı	kat+Verb+Pos+Past+A3sg
yetmedi	yet+Verb+Neg+Past+A3sg
açıklasaydı	açıkla+Verb+Pos+Desr+Past+A3sg
bulaştırdılar	bulaş+Verb^DB+Verb+Caus+Pos+Past+A3pl
kınadı	kına+Verb+Pos+Past+A3sg
tırmandırmıştı	tırman+Verb^DB+Verb+Caus+Pos+Narr+Past+A3sg
değindiniz	değin+Verb+Pos+Past+A2pl
ateşlendi	ateşle+Verb^DB+Verb+Pass+Pos+Past+A3sg
konuşuldu	konuş+Verb^DB+Verb+Pass+Pos+Past+A3sg
arzuluyduk	arzu+Noun+A3sg+Pnon+Nom^DB+Adj+With^DB+Verb+Zero+Past+A1pl
sahadaydı	saha+Noun+A3sg+Pnon+Loc^DB+Verb+Zero+Past+A3sg
kovaladık	kovala+Verb+Pos+Past+A1pl
kaçırmıştık	kaç+Verb^DB+Verb+Caus+Pos+Narr+Past+A1pl
hayattaydı	hayat+Noun+A3sg+Pnon+Loc^DB+Verb+Zero+Past+A3sg
kuraldı	kural+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A3sg
ilkeydi	ilke+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A3sg
federasyondu	federasyon+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A3sg
kabullenmişti	kabullen+Verb+Pos+Narr+Past+A3sg
biriydim	biri+Pron+Quant+A3sg+P3sg+Nom^DB+Verb+Zero+Past+A1sg
basardı	bas+Verb+Pos+Aor+Past+A3sg
kaçındı	kaçın+Verb+Pos+Past+A3sg
alırdım	al+Verb+Pos+Aor+Past+A1sg
kahveciydi	kahveci+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A3sg
profesyonelleştiler	profesyonel+Adj^DB+Verb+Become+Pos+Past+A3pl
esnafıydı	esnaf+Noun+A3sg+P3sg+Nom^DB+Verb+Zero+Past+A3sg
diyebiliyordu	de+Verb+Pos^DB+Verb+Able+Prog1+Past+A3sg
genişledi	genişle+Verb+Pos+Past+A3sg
yapıştırılırdı	yapış+Verb^DB+Verb+Caus^DB+Verb+Pass+Pos+Aor+Past+A3sg
popülerdi	popüler+Adj^DB+Verb+Zero+Past+A3sg
ilgilenmezdi	ilgilen+Verb+Neg+Aor+Past+A3sg
öpüştü	öp+Verb^DB+Verb+Recip+Pos+Past+A3sg
alkışladı	alkışla+Verb+Pos+Past+A3sg
hızlandı	hız+Noun+A3sg+Pnon+Nom^DB+Verb+Acquire+Pos+Past+A3sg
düşündüler	düşün+Verb+Pos+Past+A3pl
hoşgeldin	hoşgel+Verb+Pos+Past+A2sg
değiştiriyordum	değiş+Verb^DB+Verb+Caus+Pos+Prog1+Past+A1sg
lehineydi	leh+Noun+A3sg+P3sg+Dat^DB+Verb+Zero+Past+A3sg
değiştiremeyecektim	değiş+Verb^DB+Verb+Caus^DB+Verb+Able+Neg+Fut+Past+A1sg
izleyememiştim	izle+Verb^DB+Verb+Able+Neg+Narr+Past+A1sg
sergiledim	sergile+Verb+Pos+Past+A1sg
verdirdiler	ver+Verb^DB+Verb+Caus+Pos+Past+A3pl
eğlenirdim	eğlen+Verb+Pos+Aor+Past+A1sg
beraberdik	beraber+Adj^DB+Verb+Zero+Past+A1pl
isteseydi	iste+Verb+Pos+Desr+Past+A3sg
okuyordunuz	oku+Verb+Pos+Prog1+Past+A2pl
kırdım	kır+Verb+Pos+Past+A1sg
atamadık	at+Verb^DB+Verb+Able+Neg+Past+A1pl
izlediniz	izle+Verb+Pos+Past+A2pl
izlemiştim	izle+Verb+Pos+Narr+Past+A1sg
danıştınız	danış+Verb+Pos+Past+A2pl
konuşurduk	konuş+Verb+Pos+Aor+Past+A1pl
bağdaşmıştı	bağdaş+Verb+Pos+Narr+Past+A3sg
diktiler	dik+Verb+Pos+Past+A3pl
yarattım	yarat+Verb+Pos+Past+A1sg
rakibiydi	rakip+Noun+A3sg+P3sg+Nom^DB+Verb+Zero+Past+A3sg
günlerindeydi	gün+Noun+A3pl+P3sg+Loc^DB+Verb+Zero+Past+A3sg
oynayamıyordu	oyna+Verb^DB+Verb+Able+Neg+Prog1+Past+A3sg
kaydırılabilirdi	kay+Verb^DB+Verb+Caus^DB+Verb+Pass+Pos^DB+Verb+Able+Aor+Past+A3sg
deldirdik	del+Verb^DB+Verb+Caus+Pos+Past+A1pl
alındık	alın+Verb+Pos+Past+A1pl
rahattı	rahat+Adj^DB+Verb+Zero+Past+A3sg
profesyoneldi	profesyonel+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A3sg
yanaşmadı	yanaş+Verb+Neg+Past+A3sg
çözemedi	çöz+Verb^DB+Verb+Able+Neg+Past+A3sg
yorumladı	yorumla+Verb+Pos+Past+A3sg
inanmadın	inan+Verb+Neg+Past+A2sg
değiştirdin	değiş+Verb^DB+Verb+Caus+Pos+Past+A2sg
yakalamıştı	yakala+Verb+Pos+Narr+Past+A3sg
desteklediler	destekle+Verb+Pos+Past+A3pl
üçüncüsüydü	üçüncü+Num+Ord^DB+Noun+Zero+A3sg+P3sg+Nom^DB+Verb+Zero+Past+A3sg
attırdı	at+Verb^DB+Verb+Caus+Pos+Past+A3sg
gecikti	gecik+Verb+Pos+Past+A3sg
düşünmediler	düşün+Verb+Neg+Past+A3pl
oynattılar	oyna+Verb^DB+Verb+Caus+Pos+Past+A3pl
olabilseydi	ol+Verb+Pos^DB+Verb+Able+Desr+Past+A3sg
olamayabilirdim	ol+Verb^DB+Verb+Able+Neg^DB+Verb+Able+Aor+Past+A1sg
direnemedi	dire+Verb^DB+Verb+Pass^DB+Verb+Able+Neg+Past+A3sg
koyamadı	koy+Verb^DB+Verb+Able+Neg+Past+A3sg
karardı	kar+Verb+Pos+Aor+Past+A3sg
çözülmüştü	çöz+Verb^DB+Verb+Pass+Pos+Narr+Past+A3sg
çağrıldılar	çağrıl+Verb+Pos+Past+A3pl
karışıktı	karışık+Adj^DB+Verb+Zero+Past+A3sg
yaratamazdı	yara+Verb^DB+Verb+Caus^DB+Verb+Able+Neg+Aor+Past+A3sg
boşalıyordu	boşal+Verb+Pos+Prog1+Past+A3sg
açıyordu	aç+Verb+Pos+Prog1+Past+A3sg
yoğurdu	yoğur+Verb+Pos+Past+A3sg
asistandı	asistan+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A3sg
zekiydi	zeki+Adj^DB+Verb+Zero+Past+A3sg
ısınsaydı	ısın+Verb+Pos+Desr+Past+A3sg
yaşamazdı	yaşa+Verb+Neg+Aor+Past+A3sg
hayvandostu	hayvandos+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A3sg
beslerdi	besle+Verb+Pos+Aor+Past+A3sg
çekinmesiydi	çekin+Verb+Pos^DB+Noun+Inf2+A3sg+P3sg+Nom^DB+Verb+Zero+Past+A3sg
düşerdim	düş+Verb+Pos+Aor+Past+A1sg
korkardı	kork+Verb+Pos+Aor+Past+A3sg
beklerdim	bekle+Verb+Pos+Aor+Past+A1sg
yürürdüm	yürü+Verb+Pos+Aor+Past+A1sg
korkardım	kork+Verb+Pos+Aor+Past+A1sg
savunurdu	savun+Verb+Pos+Aor+Past+A3sg
yapamıyordu	yap+Verb^DB+Verb+Able+Neg+Prog1+Past+A3sg
kuruyorduk	kur+Verb+Pos+Prog1+Past+A1pl
bırakacaktı	bırak+Verb+Pos+Fut+Past+A3sg
belirledi	belirle+Verb+Pos+Past+A3sg
yöneltmişti	yönel+Verb^DB+Verb+Caus+Pos+Narr+Past+A3sg
sorgulanmıştı	sorgula+Verb^DB+Verb+Pass+Pos+Narr+Past+A3sg
belirtilmişti	belir+Verb^DB+Verb+Caus^DB+Verb+Pass+Pos+Narr+Past+A3sg
bildirilmişti	bil+Verb^DB+Verb+Caus^DB+Verb+Pass+Pos+Narr+Past+A3sg
koyuyordu	koy+Verb+Pos+Prog1+Past+A3sg
çoktu	çok+Adj^DB+Verb+Zero+Past+A3sg
kükrüyordu	kükre+Verb+Pos+Prog1+Past+A3sg
kalsaydı	kal+Verb+Pos+Desr+Past+A3sg
parçaladı	parçala+Verb+Pos+Past+A3sg
yapılacaktı	yap+Verb^DB+Verb+Pass+Pos+Fut+Past+A3sg
iletmişti	ilet+Verb+Pos+Narr+Past+A3sg
durulmadı	dur+Verb^DB+Verb+Pass+Neg+Past+A3sg
üfledim	üfle+Verb+Pos+Past+A1sg
umutsuzlandım	umut+Noun+A3sg+Pnon+Nom^DB+Adj+Without^DB+Verb+Acquire+Pos+Past+A1sg
inledim	inle+Verb+Pos+Past+A1sg
gitseydi	git+Verb+Pos+Desr+Past+A3sg
eksilecekti	eksil+Verb+Pos+Fut+Past+A3sg
paklaştı	pak+Adj^DB+Verb+Become+Pos+Past+A3sg
geciktik	gecik+Verb+Pos+Past+A1pl
bıktı	bık+Verb+Pos+Past+A3sg
sömürdü	sömür+Verb+Pos+Past+A3sg
sarıldılar	sar+Verb^DB+Verb+Pass+Pos+Past+A3pl
edindiler	edin+Verb+Pos+Past+A3pl
ulaştırdı	ulaş+Verb^DB+Verb+Caus+Pos+Past+A3sg
sayılmıştı	say+Verb^DB+Verb+Pass+Pos+Narr+Past+A3sg
tamamlamıştı	tamamla+Verb+Pos+Narr+Past+A3sg
inanmadım	inan+Verb+Neg+Past+A1sg
doğruydu	doğru+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A3sg
kongreleriydi	kongre+Noun+A3pl+P3sg+Nom^DB+Verb+Zero+Past+A3sg
giderdik	git+Verb+Pos+Aor+Past+A1pl
sormuştum	sor+Verb+Pos+Narr+Past+A1sg
ağladım	ağla+Verb+Pos+Past+A1sg
nefistiler	nefis+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A3pl
geçmedim	geç+Verb+Neg+Past+A1sg
kusuldu	kus+Verb^DB+Verb+Pass+Pos+Past+A3sg
fırlatıldı	fırla+Verb^DB+Verb+Caus^DB+Verb+Pass+Pos+Past+A3sg
saldırdılar	sal+Verb^DB+Verb+Caus+Pos+Past+A3pl
fırlattılar	fırla+Verb^DB+Verb+Caus+Pos+Past+A3pl
çıkabildiler	çık+Verb+Pos^DB+Verb+Able+Past+A3pl
karşılandı	karşıla+Verb^DB+Verb+Pass+Pos+Past+A3sg
karşılandılar	karşıla+Verb^DB+Verb+Pass+Pos+Past+A3pl
yağdırdılar	yağ+Verb^DB+Verb+Caus+Pos+Past+A3pl
inletti	inle+Verb^DB+Verb+Caus+Pos+Past+A3sg
yumruklandı	yumrukla+Verb^DB+Verb+Pass+Pos+Past+A3sg
uzaklaştırıldı	uzak+Adj^DB+Verb+Become^DB+Verb+Caus^DB+Verb+Pass+Pos+Past+A3sg
yaklaştırdılar	yaklaş+Verb^DB+Verb+Caus+Pos+Past+A3pl
kovaladılar	kovala+Verb+Pos+Past+A3pl
bağırıldı	bağır+Verb^DB+Verb+Pass+Pos+Past+A3sg
bağırdılar	bağır+Verb+Pos+Past+A3pl
kovalandı	kovala+Verb^DB+Verb+Pass+Pos+Past+A3sg
yuhaladılar	yuhala+Verb+Pos+Past+A3pl
çıkarılabildiler	çık+Verb^DB+Verb+Caus^DB+Verb+Pass+Pos^DB+Verb+Able+Past+A3pl
ayaktaydı	ayak+Noun+A3sg+Pnon+Loc^DB+Verb+Zero+Past+A3sg
okunuyordu	oku+Verb^DB+Verb+Pass+Pos+Prog1+Past+A3sg
şaşırdık	şaşır+Verb+Pos+Past+A1pl
kavrayamadı	kavra+Verb^DB+Verb+Able+Neg+Past+A3sg
uygulamıştı	uygula+Verb+Pos+Narr+Past+A3sg
getiremiyordu	getir+Verb^DB+Verb+Able+Neg+Prog1+Past+A3sg
duyurdu	duy+Verb^DB+Verb+Caus+Pos+Past+A3sg
yenilmedim	ye+Verb^DB+Verb+Pass+Neg+Past+A1sg
bulunmamıştı	bul+Verb^DB+Verb+Pass+Neg+Narr+Past+A3sg
hançerlediler	hançerle+Verb+Pos+Past+A3pl
tekrarlandı	tekrarla+Verb^DB+Verb+Pass+Pos+Past+A3sg
sürüklemeseydi	sürükle+Verb+Neg+Desr+Past+A3sg
kaçınılmazdı	kaçınılmaz+Adj^DB+Verb+Zero+Past+A3sg
doladık	dola+Verb+Pos+Past+A1pl
önerildi	öner+Verb^DB+Verb+Pass+Pos+Past+A3sg
imzalandı	imzala+Verb^DB+Verb+Pass+Pos+Past+A3sg
düşünemedi	düşün+Verb^DB+Verb+Able+Neg+Past+A3sg
yutturamadı	yut+Verb^DB+Verb+Caus^DB+Verb+Able+Neg+Past+A3sg
hesapladım	hesapla+Verb+Pos+Past+A1sg
dönemiydi	dönem+Noun+A3sg+P3sg+Nom^DB+Verb+Zero+Past+A3sg
düzenletti	düzenle+Verb^DB+Verb+Caus+Pos+Past+A3sg
inceledim	incele+Verb+Pos+Past+A1sg
kapanmadı	kapa+Verb^DB+Verb+Pass+Neg+Past+A3sg
olmaktı	ol+Verb+Pos^DB+Noun+Inf1+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A3sg
erteledi	ertele+Verb+Pos+Past+A3sg
önceydi	önce+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A3sg
eleştirmişti	eleştir+Verb+Pos+Narr+Past+A3sg
girildi	gir+Verb^DB+Verb+Pass+Pos+Past+A3sg
gösterilmedi	göster+Verb^DB+Verb+Pass+Neg+Past+A3sg
patlamadı	patla+Verb+Neg+Past+A3sg
aldırdı	al+Verb^DB+Verb+Caus+Pos+Past+A3sg
çarptırıldı	çarp+Verb^DB+Verb+Caus^DB+Verb+Pass+Pos+Past+A3sg
öngörüldü	öngör+Verb^DB+Verb+Pass+Pos+Past+A3sg
hesaplanacaktı	hesapla+Verb^DB+Verb+Pass+Pos+Fut+Past+A3sg
ödenecekti	öde+Verb^DB+Verb+Pass+Pos+Fut+Past+A3sg
koyacaktık	koy+Verb+Pos+Fut+Past+A1pl
kiralandı	kirala+Verb^DB+Verb+Pass+Pos+Past+A3sg
yayınladık	yayınla+Verb+Pos+Past+A1pl
suçlandı	suçla+Verb^DB+Verb+Pass+Pos+Past+A3sg
kıldı	kıl+Verb+Pos+Past+A3sg
getirmekteydi	getir+Verb+Pos^DB+Noun+Inf1+A3sg+Pnon+Loc^DB+Verb+Zero+Past+A3sg
açmadık	aç+Verb+Neg+Past+A1pl
sıraladı	sırala+Verb+Pos+Past+A3sg
başaramadık	başar+Verb^DB+Verb+Able+Neg+Past+A1pl
savunmuştu	savun+Verb+Pos+Narr+Past+A3sg
seçilmişti	seç+Verb^DB+Verb+Pass+Pos+Narr+Past+A3sg
paylaştı	paylaş+Verb+Pos+Past+A3sg
düşünüyordunuz	düşün+Verb+Pos+Prog1+Past+A2pl
sevdiniz	sev+Verb+Pos+Past+A2pl
sıralamadı	sırala+Verb+Neg+Past+A3sg
aktardı	aktar+Verb+Pos+Past+A3sg
araştırmalarıydı	araştır+Verb+Pos^DB+Noun+Inf2+A3pl+P3sg+Nom^DB+Verb+Zero+Past+A3sg
duruldu	dur+Verb^DB+Verb+Pass+Pos+Past+A3sg
sıralandı	sırala+Verb^DB+Verb+Pass+Pos+Past+A3sg
yanıtladılar	yanıtla+Verb+Pos+Past+A3pl
renklendi	renkle+Verb^DB+Verb+Pass+Pos+Past+A3sg
sürüldü	sür+Verb^DB+Verb+Pass+Pos+Past+A3sg
beklemiyorduk	bekle+Verb+Neg+Prog1+Past+A1pl
çözülmedi	çöz+Verb^DB+Verb+Pass+Neg+Past+A3sg
dinleseydi	dinle+Verb+Pos+Desr+Past+A3sg
vursaydı	vur+Verb+Pos+Desr+Past+A3sg
yargılanacaktı	yargıla+Verb^DB+Verb+Pass+Pos+Fut+Past+A3sg
yetindik	yetin+Verb+Pos+Past+A1pl
yapmazdım	yap+Verb+Neg+Aor+Past+A1sg
temizledi	temizle+Verb+Pos+Past+A3sg
açıklandı	açıkla+Verb^DB+Verb+Pass+Pos+Past+A3sg
durumdu	durum+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A3sg
eleştirmiştim	eleştir+Verb+Pos+Narr+Past+A1sg
yıldı	yıl+Verb+Pos+Past+A3sg
sığdırdı	sığ+Verb^DB+Verb+Caus+Pos+Past+A3sg
kötüleşiyordu	kötü+Adj^DB+Verb+Become+Pos+Prog1+Past+A3sg
nakliydi	nakil+Noun+A3sg+P3sg+Nom^DB+Verb+Zero+Past+A3sg
yılıydı	yıl+Noun+A3sg+P3sg+Nom^DB+Verb+Zero+Past+A3sg
yapılmıyordu	yap+Verb^DB+Verb+Pass+Neg+Prog1+Past+A3sg
dolardı	dol+Verb+Pos+Aor+Past+A3sg
yatırılacaktı	yat+Verb^DB+Verb+Caus^DB+Verb+Pass+Pos+Fut+Past+A3sg
planlamıştık	planla+Verb+Pos+Narr+Past+A1pl
değiştirdik	değiş+Verb^DB+Verb+Caus+Pos+Past+A1pl
değiştirmiştik	değiş+Verb^DB+Verb+Caus+Pos+Narr+Past+A1pl
kullanmadı	kullan+Verb+Neg+Past+A3sg
kaptırdı	kap+Verb^DB+Verb+Caus+Pos+Past+A3sg
ilerletti	ilerle+Verb^DB+Verb+Caus+Pos+Past+A3sg
tribündeydi	tribün+Noun+A3sg+Pnon+Loc^DB+Verb+Zero+Past+A3sg
yağdırmıştı	yağ+Verb^DB+Verb+Caus+Pos+Narr+Past+A3sg
muhabirdi	muhabir+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A3sg
seçildiler	seç+Verb^DB+Verb+Pass+Pos+Past+A3pl
sıraladılar	sırala+Verb+Pos+Past+A3pl
doğaldı	doğal+Adj^DB+Verb+Zero+Past+A3sg
cumhurbaşkanıydı	cumhurbaşkanı+Noun+A3sg+P3sg+Nom^DB+Verb+Zero+Past+A3sg
nedeniyleydi	neden+Noun+A3sg+P3sg+Ins^DB+Verb+Zero+Past+A3sg
parçalandı	parçala+Verb^DB+Verb+Pass+Pos+Past+A3sg
iletmiştim	ilet+Verb+Pos+Narr+Past+A1sg
kanunlaştı	kanun+Noun+A3sg+Pnon+Nom^DB+Verb+Become+Pos+Past+A3sg
giriştiler	giriş+Verb+Pos+Past+A3pl
esti	es+Verb+Pos+Past+A3sg
gürledi	gürle+Verb+Pos+Past+A3sg
kestik	kes+Verb+Pos+Past+A1pl
aşağıladı	aşağıla+Verb+Pos+Past+A3sg
çektirdi	çek+Verb^DB+Verb+Caus+Pos+Past+A3sg
uzanıverdim	uza+Verb^DB+Verb+Pass+Pos^DB+Verb+Hastily+Past+A1sg
olgunlaştım	olgun+Adj^DB+Verb+Become+Pos+Past+A1sg
oluşmadı	oluş+Verb+Neg+Past+A3sg
erkekleşti	erkek+Noun+A3sg+Pnon+Nom^DB+Verb+Become+Pos+Past+A3sg
tıkandılar	tıka+Verb^DB+Verb+Pass+Pos+Past+A3pl
toparladınız	toparla+Verb+Pos+Past+A2pl
güvenmedim	güven+Verb+Neg+Past+A1sg
kullanmadım	kullan+Verb+Neg+Past+A1sg
güvendim	güven+Verb+Pos+Past+A1sg
küstüm	küs+Verb+Pos+Past+A1sg
uyamadım	uy+Verb^DB+Verb+Able+Neg+Past+A1sg
yaşamadım	yaşa+Verb+Neg+Past+A1sg
soksaydım	sok+Verb+Pos+Desr+Past+A1sg
içemedim	iç+Verb^DB+Verb+Able+Neg+Past+A1sg
girmiştim	gir+Verb+Pos+Narr+Past+A1sg
kutladık	kutla+Verb+Pos+Past+A1pl
oluvermiştim	ol+Verb+Pos^DB+Verb+Hastily+Narr+Past+A1sg
kalıvermiştiler	kal+Verb+Pos^DB+Verb+Hastily+Narr+Past+A3pl
yetseydi	yet+Verb+Pos+Desr+Past+A3sg
gelmezdim	gel+Verb+Neg+Aor+Past+A1sg
almadın	al+Verb+Neg+Past+A2sg
eğildim	eğ+Verb^DB+Verb+Pass+Pos+Past+A1sg
kiloydu	kilo+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A3sg
bildi	bil+Verb+Pos+Past+A3sg
atlattım	atla+Verb^DB+Verb+Caus+Pos+Past+A1sg
diyetteydi	diyet+Noun+A3sg+Pnon+Loc^DB+Verb+Zero+Past+A3sg
çuvalladım	çuvalla+Verb+Pos+Past+A1sg
yansıyıverdi	yansı+Verb+Pos^DB+Verb+Hastily+Past+A3sg
zayıflatamadın	zayıfla+Verb^DB+Verb+Caus^DB+Verb+Able+Neg+Past+A2sg
zayıfladım	zayıfla+Verb+Pos+Past+A1sg
alışılıyordu	alış+Verb^DB+Verb+Pass+Pos+Prog1+Past+A3sg
alışamadı	alış+Verb^DB+Verb+Able+Neg+Past+A3sg
doğurmadım	doğ+Verb^DB+Verb+Caus+Neg+Past+A1sg
yadırgamadınız	yadırga+Verb+Neg+Past+A2pl
çevresiydi	çevre+Noun+A3sg+P3sg+Nom^DB+Verb+Zero+Past+A3sg
sorgulamadım	sorgula+Verb+Neg+Past+A1sg
bozulmuyordu	boz+Verb^DB+Verb+Pass+Neg+Prog1+Past+A3sg
